,Status
432,0
126279,0
5167,0
89520,1
62008,0
48285,1
34600,1
91552,0
97243,0
114234,0
41420,0
78233,1
43032,0
37,1
32544,0
112878,0
57920,0
98560,1
97676,0
55355,1
20372,0
15261,0
134350,1
37361,1
66249,1
559,0
52137,0
111558,0
95295,0
37089,0
100639,0
78627,0
102841,0
12612,1
61305,0
131402,1
90751,0
111565,0
71667,0
25457,0
39770,1
95918,1
13092,0
111573,0
98078,0
57911,0
91861,0
20684,0
43205,0
127210,0
61824,1
61509,0
18890,1
24714,1
105736,0
94348,0
84500,0
24815,0
78553,0
131802,0
79415,0
3747,0
11600,0
1597,1
132219,1
62537,0
20874,0
96213,0
108397,0
112945,0
80618,1
14080,0
24312,1
9372,1
4611,0
22391,0
115776,0
4302,0
35774,1
22694,0
122970,0
10973,0
13285,0
81060,0
116378,0
28439,0
49777,1
7523,1
38598,0
80879,0
15167,0
50893,0
1559,0
13313,0
119694,0
79064,0
25017,1
117517,0
114614,0
84853,0
48002,1
7928,0
67643,0
95899,1
96798,0
19642,0
103752,0
85001,0
77947,0
110182,1
46940,0
96160,0
10447,1
78097,0
15863,0
42029,0
79472,1
7939,0
16105,1
47176,1
46300,1
32535,0
106331,1
19797,0
56921,0
127048,0
71035,1
17290,1
107532,0
110189,0
24142,1
760,1
85038,0
99290,0
45382,1
92403,0
122640,0
127341,0
98628,0
53450,0
119578,1
96099,0
82600,0
100901,0
43013,0
82215,0
122415,0
96248,1
30177,0
77271,0
45798,0
67321,0
63155,0
69918,1
116946,0
87238,0
55006,0
132528,0
9476,0
70429,1
58706,0
117928,0
59056,0
22117,0
120457,0
78182,0
80857,0
61358,0
114002,0
46193,1
57893,0
42503,1
90382,0
57138,0
47780,0
29480,0
22211,0
52726,0
80770,0
82790,1
72943,0
87228,0
45312,0
83637,0
40081,0
68184,0
68122,0
64610,1
25287,0
29381,0
55728,1
19544,0
47096,0
11009,0
35950,0
96578,1
133573,0
11672,0
51529,0
103107,0
64860,0
69754,1
103996,1
52204,1
64555,1
9795,0
54544,0
123804,0
30697,0
31075,0
78315,0
61521,0
92535,1
60653,0
74907,1
20140,0
55833,1
111895,0
72914,0
26745,0
1754,0
148,0
90898,0
58418,0
91211,0
43306,0
53260,1
103676,0
18263,1
81081,0
111451,0
34381,0
5829,0
69306,1
28343,0
68916,1
108154,0
2015,0
5192,0
4018,0
11254,1
104060,0
33371,0
38097,0
58905,0
11173,0
865,0
12755,0
23396,0
125512,0
49395,0
6533,0
62222,0
4477,0
57450,0
55954,0
27213,0
102591,0
16865,0
98421,0
43988,0
103134,1
4507,0
70880,0
87122,0
64947,0
56095,0
65888,0
113620,0
69996,0
45565,0
17157,0
113759,0
126839,1
83106,0
118648,0
69409,0
65715,0
12638,0
63295,0
60180,1
24544,0
60194,0
26754,0
86713,0
7436,0
128972,1
71494,0
79646,0
34568,0
364,0
14648,0
15082,0
58601,0
55381,0
97567,0
71574,1
55654,0
73757,0
135566,0
79431,0
97881,1
2801,0
58182,1
129154,0
101226,0
70641,0
56893,0
12856,1
135343,1
24853,0
112143,1
117408,0
1245,0
22745,0
86457,0
13746,1
30615,1
36821,0
38699,1
68775,0
61756,0
98412,0
98750,0
81686,1
130631,0
96636,0
129689,0
131283,0
14728,0
83694,1
97091,0
6475,0
11319,0
128933,0
120627,0
22228,0
101838,0
69930,0
87793,0
109634,1
47734,0
37412,0
115869,0
88731,0
86310,0
86268,0
69103,1
7689,0
105737,1
32872,0
101433,0
91270,0
21534,0
132866,0
133908,0
76853,0
129375,0
38262,1
39851,0
17357,0
58420,0
37067,0
127587,0
118341,0
38640,0
37606,0
105902,0
89297,1
19420,1
1789,1
48356,1
63294,1
13739,0
79198,1
117776,0
55872,0
39963,0
97919,0
25651,0
94792,1
101307,0
113050,1
40232,0
51977,0
9230,1
47829,0
104634,1
65546,0
10839,0
38636,0
74391,1
83346,0
1403,0
44225,0
99323,0
49932,0
119502,0
131961,1
1695,0
124095,0
31958,0
113766,1
61264,1
76121,1
128306,0
117472,1
62175,0
86590,0
2431,0
74051,0
34112,1
22620,0
65908,0
114110,1
909,0
14915,1
28182,0
129475,1
52551,0
115184,0
63190,0
2402,0
108617,1
115994,1
129487,0
32161,1
28743,0
114514,0
77198,0
21686,0
39534,0
11415,1
34012,0
53517,1
119247,0
1195,0
101294,0
119641,0
29902,0
50575,0
15704,0
116409,0
64857,1
65792,0
16365,0
73741,0
66945,0
57632,0
88207,0
113073,1
85597,0
4725,1
119304,0
7446,1
24722,0
25192,0
12676,1
95044,1
75591,0
94488,0
115920,0
75008,0
70320,0
13663,0
133559,1
73058,0
9304,0
81406,0
1725,0
6449,0
28797,0
57032,0
87359,0
21514,0
5912,1
134479,0
24843,0
85843,0
79422,0
12516,0
120815,0
103915,0
51805,0
57745,0
122507,0
114634,0
88427,0
91500,0
134086,1
108541,0
102547,0
1379,0
73225,0
69224,1
93823,1
87794,0
28067,0
53911,1
119200,1
10435,1
34413,0
15659,0
36558,0
107116,1
81718,0
54951,0
66188,0
126344,1
76850,0
119998,0
44433,0
89792,0
118371,0
3621,0
70864,0
7219,0
73535,1
132025,1
11162,0
62363,0
65548,0
71688,0
77199,1
59860,0
2810,1
92438,1
89110,0
100993,0
11161,1
46246,1
69672,0
120953,1
110920,0
108162,0
30628,0
44563,0
85149,0
12363,0
80758,0
117604,0
51310,0
67042,1
37134,0
43356,0
29047,0
112696,0
100434,0
60998,0
129415,0
34416,0
21274,0
15928,0
49882,0
62784,1
72302,0
38374,0
36912,0
40969,0
135261,0
123217,0
60776,0
47598,1
108241,0
46371,1
135129,0
110901,0
21605,0
124034,1
84629,0
27328,1
87822,0
77116,0
14963,0
20460,0
5295,0
98575,0
99847,0
12120,0
122940,0
19510,0
115844,0
68950,0
47928,1
22369,0
79944,0
113197,0
32583,0
98336,1
72723,0
107157,1
27713,0
46930,0
107832,1
97367,0
12213,1
124467,0
58328,0
34493,0
64222,1
88220,1
50762,0
17323,0
62709,0
84216,0
53175,1
82861,0
60645,0
30783,0
8749,0
33513,0
69619,0
87310,0
93382,0
87502,1
35645,0
114476,0
133971,0
119389,0
108237,0
75542,0
68187,0
103678,0
21329,0
87566,0
11595,0
125882,0
18205,0
1312,0
56565,1
124210,0
560,1
72682,0
33725,1
100414,0
116912,0
103412,0
39994,1
105935,0
97295,0
5387,0
9852,0
70658,0
122611,0
108807,0
41002,0
79071,0
109264,0
47553,0
41615,0
45679,0
36142,0
78586,0
76733,0
10892,1
50621,1
131385,0
10391,1
84880,0
102944,0
35167,0
7310,0
121939,0
54639,0
17276,0
106637,0
110304,0
112328,1
73273,1
64204,0
25557,1
75133,0
102153,0
35393,1
33012,0
125467,0
124345,0
11340,0
52300,1
56176,0
95954,1
96343,0
3346,0
84793,0
81371,0
104998,0
61260,1
106601,0
28261,0
121241,0
74495,0
123695,0
49228,0
98120,0
134221,0
19971,0
101448,0
88444,0
28876,0
88714,0
56131,1
39419,0
4947,0
74163,0
43220,0
81754,0
9967,1
111151,1
101291,1
65629,0
87086,1
115557,0
94119,1
51883,1
28314,0
105475,0
6791,0
107443,0
119498,1
93293,0
118446,0
74804,0
117026,0
128633,0
13450,0
88031,0
40612,0
81867,1
130723,0
67421,0
133960,0
51720,0
78322,0
71309,0
127529,0
20707,0
95696,1
40958,0
50411,0
122818,0
2,0
123102,1
119943,0
16091,1
68295,1
73746,1
134205,0
44990,0
93464,0
91549,0
9425,0
93311,0
110777,1
106153,1
68711,0
26425,0
11294,0
113973,0
16304,0
35233,0
115981,0
96494,0
54545,1
120092,1
14274,0
7848,0
48380,0
107850,1
25025,1
134478,0
68047,0
15248,1
132553,0
70027,1
101925,0
67853,1
7086,0
84105,0
102781,0
10082,0
66691,1
2486,0
82249,0
129378,0
59072,0
92264,0
22948,0
101531,1
55673,0
113319,0
19381,1
19551,0
13541,0
126913,1
131535,0
69928,0
4922,0
125383,0
92641,0
55989,0
18847,0
128527,0
84766,0
123852,1
74408,1
89506,0
124492,0
8859,0
32328,0
34959,0
9921,0
106305,0
45784,0
72204,0
78894,1
83990,0
40931,0
49832,0
23977,0
63001,0
88222,1
12818,0
118104,0
38677,1
127790,0
31385,0
100038,1
38015,0
115786,0
129236,1
40088,1
56733,0
20431,0
124746,1
88540,0
46910,1
34629,0
97008,0
103602,0
43516,0
18706,0
102544,1
91494,1
10095,1
13934,0
55897,0
27331,0
81741,0
32069,0
51644,0
7612,0
126019,0
88822,1
108073,1
77470,0
87154,0
123757,0
85192,0
75677,1
87193,0
9569,1
2889,0
96433,1
81720,0
54097,0
66324,0
10131,0
19731,0
90410,0
6772,0
25738,1
128338,0
54437,0
133693,0
19569,1
46404,0
36169,0
14855,0
56235,0
88116,0
89614,0
87948,0
36145,0
132321,0
33351,0
9972,0
30720,0
28363,0
60303,0
25705,0
91679,0
32449,0
82269,0
35969,0
129500,0
122693,0
85269,0
47965,0
112201,1
106538,0
801,0
126409,1
52683,0
72918,0
41941,1
30984,1
77186,0
25368,0
82809,0
37941,1
39267,0
3203,0
114560,0
93476,0
131591,0
17352,1
45615,1
52243,0
94154,0
18320,0
32222,0
40477,0
6853,0
35524,1
6458,0
94924,0
107412,1
80391,1
78345,0
113096,0
13806,0
83536,1
39710,0
36159,0
100474,0
55612,0
108642,0
103391,1
124713,0
110363,0
36490,0
8077,1
2956,1
130589,0
97648,0
81552,0
94826,0
125548,1
38383,0
112150,1
10974,0
98843,0
114416,1
123662,1
45647,0
13444,0
79360,0
61772,0
46144,0
75603,0
28341,0
42249,0
92476,0
62182,0
35169,0
57888,0
106415,0
12397,1
39291,1
94753,0
125032,0
81238,0
93321,0
128804,0
97596,1
121019,0
76675,0
26382,0
134666,0
61716,0
118566,0
23296,1
18385,0
34470,1
115817,1
38409,0
95057,1
132735,1
33892,0
37289,0
113381,0
112743,0
66354,0
93135,0
45771,1
118229,1
126159,1
119229,1
63171,0
73300,0
73263,0
42531,1
34457,0
75271,0
46926,0
60148,0
87459,0
18595,0
86029,1
50617,1
109916,0
101437,0
102568,0
80865,0
73508,1
4677,0
84667,1
87858,1
53472,0
124720,0
131666,0
51259,1
111624,1
132583,0
25761,0
81782,0
28549,0
44648,0
52186,0
133595,1
4331,1
105366,0
70199,1
5190,0
27862,0
72232,1
35135,0
76693,0
75257,0
79464,0
71492,1
115128,0
112610,0
16142,0
34414,0
37563,0
84360,0
12884,0
15401,1
115520,0
31113,0
122492,0
47078,0
117752,0
56866,0
117275,0
115912,1
99794,1
18976,1
101551,0
6849,0
57175,0
134953,0
60156,0
66961,0
100300,0
77400,0
122444,1
100995,0
94244,0
129834,0
42487,0
97175,1
43209,0
59896,0
116074,0
1105,0
72379,0
32275,0
49390,0
45853,0
28225,0
113312,0
8572,0
41916,1
64839,1
76349,0
100565,0
128111,0
118975,0
107856,0
3196,0
112804,0
26613,1
23762,0
486,1
114212,0
370,0
86912,0
99087,0
121284,0
18895,0
93190,1
71918,1
29309,0
15407,0
64210,0
8837,0
30408,0
19622,0
16682,0
82793,0
60107,1
49297,1
30869,0
34815,0
98408,0
24003,0
16940,0
61607,0
116603,0
121187,0
13266,1
38452,1
61779,0
88648,0
95872,0
3632,1
16493,1
111393,0
15893,0
11656,0
18522,1
82227,0
33734,0
25318,0
78199,0
66205,0
80720,0
129000,0
32873,0
88697,1
135671,0
55,0
53632,0
109938,0
132340,0
34207,0
94633,0
76575,0
15775,0
85853,0
39465,0
22958,0
37579,1
129764,1
120809,0
3258,1
124041,0
55283,1
130066,0
117674,0
99612,1
108443,0
29990,0
13877,0
48825,1
4944,0
40100,0
34332,0
50986,0
25762,1
99250,0
113226,1
11760,0
42733,0
49573,1
95567,0
29377,0
122393,1
104885,0
133408,1
129495,0
106263,1
83151,0
135652,0
57654,0
112478,1
35771,0
90135,0
77514,1
44484,0
85283,0
103693,0
12055,0
66400,1
34077,0
124544,0
11345,0
85395,0
115477,0
96651,0
61527,0
2196,0
70102,1
24124,0
97427,1
117972,0
36737,1
35282,0
86784,1
96631,0
78113,0
107584,0
15754,0
63620,1
127785,0
117341,0
47013,0
117574,0
7833,1
107562,1
88147,0
87911,0
107009,0
74327,0
93800,0
9587,0
12881,1
20369,0
21390,1
120902,0
11249,1
9777,0
130613,0
133491,1
131098,0
70793,0
90715,0
129906,0
79468,0
65294,0
5322,1
125758,0
50231,1
11586,0
129338,1
128552,0
95018,0
26370,0
82190,0
36069,0
35201,1
23227,0
12041,0
61416,0
128602,0
122678,1
38174,0
26751,1
99016,0
71319,0
127159,1
4409,0
77224,1
60561,0
54412,0
104224,0
42782,0
1587,1
38179,0
5574,0
16934,0
35825,0
101545,1
63755,1
31498,0
132461,0
132869,0
134804,0
131557,0
8493,0
5435,0
85184,0
107625,1
13026,0
113909,0
54213,0
106748,0
109413,0
47279,0
32471,1
18482,0
44999,1
88921,0
15438,1
105596,0
135909,0
101975,0
21352,0
37909,0
123313,0
43397,0
20800,1
106629,0
115492,0
41708,0
26872,0
115897,0
75930,0
16406,0
68470,0
10794,1
48075,0
69847,0
14691,0
104901,0
86907,0
26986,1
1353,0
78025,1
86753,0
5752,0
131390,1
37066,0
119231,1
1875,0
24406,0
81976,0
3412,1
10416,0
19239,0
65936,0
101290,0
45532,0
16043,0
62619,0
43019,1
39373,0
21182,0
30255,0
25570,1
26205,0
126320,0
132975,1
127602,0
70382,1
89922,0
113815,0
42367,0
78200,0
72090,0
41548,0
94937,0
64800,0
108684,0
121946,0
6256,0
109101,0
104085,0
110545,0
85193,0
46715,1
66133,0
1102,0
7233,0
47456,0
10514,0
110040,0
96642,0
134888,0
66055,1
34523,0
37276,0
99667,1
45687,0
106255,0
48877,0
70799,0
33837,0
123028,1
47952,1
8419,0
82999,0
80141,0
92320,0
22995,0
89766,0
32694,0
66201,0
96856,0
102390,1
79332,0
111733,0
115404,1
87700,0
94707,0
91141,0
100003,1
93955,0
110468,0
83797,0
5622,0
57857,0
23704,0
58876,1
33365,0
88720,0
37684,0
7065,0
135640,0
68515,0
82524,0
61293,0
79286,1
134957,0
61914,0
107294,1
6861,0
73704,1
84433,1
32450,0
129673,0
73664,0
94547,0
43876,0
46412,1
121280,0
123360,0
118922,1
82011,0
48137,0
117265,0
85765,0
27250,0
41152,0
103550,0
52960,0
111768,1
65480,0
59846,0
39709,0
58971,1
124476,0
53412,0
102200,1
20080,0
17733,0
100025,0
130333,0
38674,0
102081,0
49510,1
15210,0
118428,1
81258,0
16709,0
69586,0
98918,0
110584,0
13894,0
40473,0
16956,0
110533,1
64471,0
117450,0
85501,0
126248,0
105409,0
6372,0
7244,0
122759,0
44645,0
5062,0
36370,1
87675,0
27563,0
15764,0
110160,0
23332,0
40524,1
42406,0
129112,0
25596,1
123585,0
81948,0
26442,0
108739,0
75622,0
26145,1
96330,0
19768,0
76302,0
25958,1
87937,0
56862,1
101260,1
7869,1
95359,1
110238,1
110410,1
42438,1
5409,1
91531,0
105824,0
50255,0
37207,0
110502,0
131056,0
38889,0
102994,0
99862,1
76428,0
35256,1
68827,0
83683,0
101827,0
37310,0
57378,0
80907,0
68936,0
130935,0
53015,0
115577,0
82886,0
67808,0
84294,0
14429,1
27228,0
62672,1
98537,0
35454,0
96134,0
90648,0
61750,0
45591,1
75379,0
82212,0
27412,0
134949,1
12336,1
76928,0
84790,0
82797,1
95046,0
27785,0
9964,1
10635,1
32624,0
21168,1
42495,1
107814,0
125610,0
13231,0
2739,0
13201,0
48367,1
120007,0
86799,1
69893,0
43310,0
28754,0
85311,1
72178,0
75956,1
43601,0
86338,0
108306,1
102951,1
48340,0
47307,0
132546,0
41831,0
126695,0
49508,0
62435,0
27937,1
82606,0
127677,0
20968,0
48506,0
17221,1
121701,0
73994,0
57225,0
71327,0
92118,0
67262,0
104675,0
18608,0
51514,0
61245,1
133250,0
47322,1
19563,0
43052,0
3985,0
102911,0
15187,0
112482,0
48521,0
74554,0
126736,0
61597,0
109419,0
20607,0
1067,0
105584,0
124321,0
89299,0
24485,1
76794,1
59010,0
10940,0
133193,0
44149,0
81542,0
88887,0
28205,0
104470,0
71997,0
84981,0
63600,0
66425,0
99270,0
10481,0
5153,1
34731,1
93237,0
75386,0
12062,0
80032,0
91239,0
1909,1
15690,1
73889,1
39601,0
91428,1
4134,0
107853,0
68274,1
68371,1
91655,0
44223,1
124693,0
7213,1
105909,0
99279,0
100572,0
36538,1
68921,0
113288,0
51990,0
132,0
108435,0
47098,0
33349,0
107099,0
9716,0
107339,0
114296,0
55991,1
33161,1
108522,1
88478,0
58453,0
117491,0
63321,1
29565,0
30815,0
53080,0
13703,1
36495,0
106705,0
118724,0
50493,0
20661,0
73719,0
26853,0
135963,1
44194,0
20595,0
28074,0
90347,0
135573,1
37381,0
82143,0
17358,0
8593,1
93286,0
46936,0
112223,0
128919,0
117423,0
85929,0
10150,0
127560,1
22606,1
119696,0
20982,0
19787,0
85435,0
118571,1
110494,0
91737,0
121443,1
70248,0
101212,1
15540,0
26149,1
135599,1
8071,1
11767,0
18807,1
81426,0
115919,0
38032,1
55823,1
38931,1
126065,1
85468,0
90365,1
109178,0
54847,1
21360,0
23932,0
71017,0
135536,0
89494,0
50311,0
6895,0
61082,0
87421,1
27885,0
122735,0
81099,1
49961,0
18768,0
47085,0
111904,0
35418,0
17459,1
98695,0
32125,0
8789,0
48113,0
3190,1
52772,0
108198,0
91244,0
45117,0
3650,1
128909,1
130876,0
121670,0
85990,0
57442,0
116082,0
38744,0
68906,1
98971,0
130651,0
42372,1
60213,0
20842,0
71545,1
67300,0
17438,0
10860,0
26708,1
99318,1
133840,1
58008,0
121690,1
15629,0
28527,0
7903,0
28615,0
13334,1
83656,0
14692,0
46219,1
46761,0
11539,0
83488,1
115150,1
17127,0
106718,0
50830,1
85914,0
92091,0
94491,1
74353,0
91228,0
125342,1
71820,0
6273,1
45712,0
56747,0
117399,1
8536,0
81187,0
54646,0
111030,0
30028,0
41964,1
78177,0
59624,0
25032,1
108775,0
90201,0
20719,0
132856,0
107369,0
102630,0
70198,0
21498,0
96895,0
56326,0
74123,0
46182,1
13306,0
32959,0
87132,1
3641,1
26336,0
81335,0
107338,0
34268,1
65557,0
36486,0
111695,1
98099,0
62147,0
35670,1
101610,0
92005,0
5534,0
97459,0
19276,0
109346,1
113655,0
99083,0
107293,0
56572,1
80771,0
102517,0
102455,0
22912,1
101735,1
17207,0
133949,0
92377,0
10292,0
36390,1
69795,1
37493,0
67005,0
78858,0
30936,0
127152,0
123568,1
25496,0
122761,1
35851,0
54154,0
35010,0
73960,1
368,0
968,1
44553,1
58759,0
96557,0
121070,1
78648,0
9491,1
16448,0
30348,0
76920,0
86130,0
36613,0
11017,0
87236,0
64340,0
83641,0
33172,0
120012,0
102364,0
23664,0
10683,0
100128,0
113672,0
76508,0
124277,0
51507,1
104301,1
102062,0
3232,0
133721,0
18302,0
97003,1
72782,0
28511,0
50721,0
1831,0
106843,0
1242,1
132092,0
52021,0
91271,0
129277,1
50477,0
70192,0
101026,0
28906,0
8998,0
119815,0
59055,0
110218,0
58645,1
83245,0
98273,0
41111,0
35757,0
130586,0
107197,0
119547,0
7490,1
107800,0
18161,0
110163,0
46389,0
80308,0
130425,0
50374,0
67313,0
125014,1
104823,1
131972,1
24161,0
32312,0
15111,1
76669,0
78608,0
72388,0
67359,0
112167,1
57853,0
96544,0
23027,0
63722,1
22784,0
47258,0
19935,0
12178,0
115436,0
105575,1
21630,0
115947,0
56325,1
94830,0
51040,0
14779,0
81653,1
129842,1
115399,0
78006,0
16619,1
66273,0
128713,1
16608,0
111964,0
57089,1
130775,0
119496,0
118017,0
3293,1
98682,0
44252,0
30699,0
112551,0
23290,0
110186,0
3845,0
28469,0
47819,0
94977,1
54703,0
132236,0
13777,0
122984,1
104292,1
116482,1
5141,1
22301,0
125266,0
124297,0
45807,0
37792,0
112333,0
77806,0
67194,0
32980,0
123163,0
135263,0
89234,0
48114,0
86339,0
1214,0
21577,1
63079,0
81434,0
58703,0
106830,0
116854,0
117798,0
15762,0
64280,0
65131,1
112205,0
79731,0
99096,0
114921,0
116908,0
37679,0
58408,0
114897,0
107634,0
128303,0
68104,1
2105,1
102802,0
120681,0
9505,0
2413,0
121286,0
100028,1
123798,0
92934,1
32214,1
834,0
74599,0
122762,0
121211,0
74991,1
42578,1
22419,0
12537,0
46057,0
59758,0
126686,0
13163,0
95042,0
99524,1
111259,0
108261,0
50182,0
22936,0
44143,0
50539,0
51153,0
5609,0
11907,0
4581,1
15089,1
75828,1
9677,0
60926,0
2523,0
46950,0
97469,0
55206,0
56411,0
68519,0
60030,0
19462,1
94945,0
105764,1
54712,0
91417,0
4782,0
30782,0
19558,0
96583,1
4381,0
124257,0
38192,1
33760,0
55556,0
79971,0
7642,0
122755,0
39220,0
117996,0
84085,0
107113,0
97927,0
67863,0
20187,0
35281,1
7373,1
102097,1
76154,0
53019,0
128041,0
47708,0
26739,0
111266,0
21225,0
73173,0
59274,1
114337,0
108500,1
72390,0
10619,0
109543,0
53915,1
66922,0
70968,1
21323,0
555,1
18705,1
16704,0
35863,0
123637,1
3285,0
9930,1
74702,0
50222,0
7847,0
1313,0
26469,0
63767,0
85879,1
57572,1
76631,1
125777,0
105754,0
27909,0
38231,0
14706,1
97605,0
44013,0
42399,0
103376,1
25757,0
39339,0
86669,0
103579,1
18653,0
125574,0
103903,0
18256,0
2972,0
90518,0
17806,1
136199,0
100161,0
130926,0
101387,0
29283,0
135769,0
43074,1
2765,1
1541,0
26849,1
105566,0
59946,0
27472,0
20991,0
51952,0
73970,1
89031,0
46737,1
29332,0
77924,0
87458,0
119154,0
32376,0
123400,0
92103,0
123725,0
124891,0
107779,0
58436,1
130317,1
17558,0
62257,0
56799,0
120811,1
74099,0
3771,0
46228,0
83029,0
4655,0
38098,0
58382,0
11434,1
98185,0
134641,0
98072,1
294,1
41034,1
128411,0
56247,0
46157,0
107430,0
128692,1
110402,1
110027,0
27499,1
124606,0
78218,1
85474,0
74632,1
1737,1
39029,0
20365,0
98865,0
15357,0
117174,0
36113,1
77028,0
107658,0
75164,0
93831,1
8314,0
130697,0
9719,0
132246,1
21322,0
43890,0
30297,0
32826,1
53014,0
133514,0
113457,1
57557,1
29059,1
59635,1
28942,0
53331,0
101505,0
3435,0
128921,1
85610,1
83569,1
119324,1
100814,0
125604,0
108132,0
17322,1
131510,1
93710,0
82315,0
55698,1
78422,0
119773,1
92259,1
9190,0
44527,0
127408,0
118558,0
16138,0
42942,0
111850,0
52066,0
117595,0
124980,0
103325,0
93650,0
96341,0
5993,1
128181,1
9107,1
135346,0
86335,1
88290,1
117243,0
57480,0
26393,0
93220,0
132768,1
118637,0
106833,0
56947,1
134564,1
34840,1
77658,0
80373,1
104126,0
44140,1
13335,0
115183,0
3513,0
125695,0
109987,1
80103,0
49037,0
96528,0
42719,0
130883,0
122652,0
119774,0
89402,1
49111,0
89630,0
117369,0
115454,0
88877,0
3782,1
36021,0
31225,0
65421,1
9336,0
15385,0
106732,0
10702,0
93102,0
92385,0
101164,1
99525,1
107620,0
70400,0
89654,1
78816,0
77926,1
71621,0
92115,0
78082,0
48037,1
4924,0
4532,0
135889,0
99976,1
107585,0
97944,1
125331,1
38170,0
4055,0
133467,1
121640,0
75039,0
75536,0
23535,1
125155,0
106410,0
11953,0
124948,0
28400,0
2850,0
94731,0
43005,1
132629,1
75791,0
46073,1
89826,0
107791,1
33798,0
12879,0
44912,0
85374,0
102621,1
42748,0
25020,1
23769,1
71055,1
66394,0
15882,0
5972,0
20823,0
62665,1
123721,0
40643,0
135922,1
595,0
92705,0
8804,1
89719,1
41954,1
94533,0
109274,0
75282,0
79888,0
75701,0
65212,0
1951,0
74656,0
50248,1
71185,0
81383,0
7910,0
56096,0
59117,0
80317,0
73366,0
68049,0
39500,0
103863,1
7526,0
73396,1
120594,0
63645,0
109331,0
4700,1
59789,0
100537,0
98256,1
27626,0
124984,1
113942,1
24976,1
89876,0
83096,1
48928,0
25008,1
95310,0
97037,1
113396,0
77462,0
87580,0
130765,1
9215,0
93410,1
90639,1
56630,0
20539,0
61892,1
35929,0
29187,1
79622,0
20625,0
5424,1
13265,0
89367,0
118089,0
28840,0
81103,1
110805,0
105796,0
47934,1
94192,0
74531,0
34318,1
17393,0
23519,1
80378,0
60091,0
128588,0
10929,1
88534,0
129227,1
103399,1
115336,1
101547,1
43822,0
21359,0
727,1
48893,1
97247,1
14591,0
107437,0
87640,0
57894,0
73705,0
131243,0
88780,0
65867,0
105331,1
112113,0
55311,0
57851,0
65747,0
135441,0
35031,0
104647,0
135104,0
116469,0
44135,0
3543,1
94276,1
34206,0
10707,0
19252,1
81787,0
51586,0
13237,1
55982,0
4792,0
107724,1
114534,0
7957,0
2017,0
96516,0
93789,0
104779,0
107810,0
117106,0
131085,0
33688,0
89647,0
77707,1
97170,1
81932,1
70404,0
99122,0
114176,1
10976,0
87362,0
122872,0
75432,1
453,0
74777,0
52127,0
42616,0
68993,0
134024,0
75761,1
17043,0
36901,0
23806,1
95251,0
125788,0
98644,0
99244,0
35507,1
25988,0
110100,1
102500,0
99174,1
56321,0
68322,1
127514,0
107112,1
36839,1
29825,0
116088,0
111958,0
24074,0
8222,0
8123,0
39131,1
47218,0
5796,0
36445,0
134123,0
74400,1
102302,0
60119,1
103361,0
29680,0
128346,1
107106,0
5188,1
86282,1
83028,0
115080,0
108612,0
19613,0
35030,0
19157,0
18733,0
60663,0
5057,0
87755,0
86246,0
16459,0
13186,0
1779,0
35321,1
62119,0
136132,0
68222,0
66576,0
44460,0
50715,0
90467,1
16939,0
68607,0
125942,1
127173,0
86394,0
40297,0
37146,0
116116,1
29504,0
94968,1
95380,0
73302,0
109349,0
50568,0
28561,0
80729,1
122357,0
81218,0
99764,0
81199,0
80664,0
77567,0
58701,0
119289,1
124098,0
131850,1
7961,0
40167,1
1906,0
65054,1
59557,0
95041,0
50390,1
118423,0
25345,0
82674,0
75839,1
54943,0
13503,0
126896,1
124745,1
104143,0
123178,0
67560,1
47657,1
45406,0
107323,0
109198,1
17397,0
47599,1
62370,0
28,0
62637,0
126777,1
9718,0
94346,0
33123,0
58773,0
68706,0
113687,0
31663,1
32463,0
115884,1
50468,1
54401,1
11560,0
57676,0
103947,1
56017,0
83996,0
131194,0
69211,0
80986,0
20608,0
115652,0
46531,0
6749,1
32888,0
6794,0
45890,1
86148,1
103883,1
46451,0
65864,1
70246,1
19665,0
67906,0
103826,0
100848,1
58047,0
15791,0
92918,0
109381,0
7610,0
76407,0
64510,0
18562,0
127717,0
70434,1
37921,0
66745,1
13362,0
73953,0
45836,0
39832,0
91009,1
35891,0
65614,1
91656,0
49402,0
118454,1
1524,0
91529,0
22760,1
111316,0
125580,1
16984,0
107441,1
95335,0
