,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
9311,4,37,43211.84,0,7.624327,16,1,0,0,0,0,1,1,0,0,1,1,0,1,1,204.9797,4549.43734,0,1,0,0,1,0,0,1,0,0,0,1
9312,6,69,63433.58,0,6.542626,16,3,0,0,1,1,1,1,0,0,0,0,0,0,1,144.9607,5719.69414,0,0,1,0,1,0,0,1,0,1,0,0
9313,1,46,1050.46,1,10.35594,14,1,0,1,0,0,1,0,1,1,0,0,1,1,1,212.6228,6090.318161,0,1,0,0,1,0,1,0,0,1,0,0
9314,5,30,3048.28,0,12.54974,10,3,0,0,1,1,1,0,0,0,0,0,0,1,1,147.4421,5305.771174,0,1,0,0,1,0,0,1,0,0,1,0
9315,0,72,41036.59,0,17.59522,13,2,0,1,0,0,1,0,0,1,0,0,0,1,1,149.9378,6081.603462,1,0,0,1,0,0,1,0,0,1,0,0
9316,1,73,14652.88,0,9.99185,13,0,0,0,1,0,1,0,1,0,1,0,1,1,1,222.65,6355.992915,0,0,1,0,1,0,0,1,0,1,0,0
9317,3,75,13363.47,0,12.54776,11,3,0,0,0,1,1,0,1,1,0,0,0,1,0,152.4555,6338.594614,0,0,1,0,1,0,1,0,0,1,0,0
9318,0,74,62602.89,0,14.012,16,2,1,0,0,0,1,1,1,1,1,1,1,0,1,219.9902,5661.364423,0,0,1,0,1,0,0,1,0,0,0,1
9319,3,42,65893.07,0,11.33648,16,0,0,1,1,0,1,0,0,0,0,1,1,1,1,220.1185,4750.441086,1,0,0,0,0,1,0,1,0,1,0,0
9320,1,85,19429.91,0,8.611381,13,1,0,1,1,0,0,0,0,1,0,0,0,0,1,114.9509,6075.221267,0,0,1,0,1,0,1,0,0,0,1,0
9321,1,41,13957.71,0,11.24169,8,2,0,0,1,0,1,0,1,1,1,1,1,1,1,257.6549,6282.975764,1,0,0,1,0,0,0,1,0,0,0,1
9322,0,37,4242.16,0,10.31648,14,0,0,0,1,0,1,0,1,0,0,1,1,0,0,132.466,6613.783896,1,0,0,0,1,0,1,0,0,1,0,0
9323,1,75,26248.17,0,7.79697,11,0,2,0,0,0,1,1,0,0,0,1,0,0,0,157.4698,5757.088887,1,0,0,1,0,0,0,1,0,1,0,0
9324,1,23,35021.69,0,6.858262,11,2,0,0,0,1,1,0,0,0,1,0,0,0,1,124.9781,5690.433807,1,0,0,1,0,0,0,1,0,1,0,0
9325,1,60,43230.88,0,7.845949,15,2,0,0,0,0,1,0,1,0,0,1,1,0,0,152.466,4337.149997,0,0,1,0,1,0,0,1,0,0,0,1
9326,0,41,10297.22,0,9.172501,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,147.4421,5432.940887,0,0,1,1,0,0,0,1,0,1,0,0
9327,0,25,43716.35,0,9.371011,14,0,0,0,1,0,1,0,0,0,1,1,1,0,1,142.4713,6068.222536,0,0,1,0,1,0,1,0,0,0,1,0
9328,4,34,43342.37,0,6.880176,12,1,0,1,0,1,1,1,0,1,0,1,1,0,1,172.4733,4249.716645,0,0,1,0,1,0,0,0,1,0,1,0
9329,0,76,7828.87,0,9.196199,13,2,0,0,0,0,1,1,0,0,0,0,0,0,0,124.9607,5950.933762,1,0,0,0,1,0,1,0,0,0,0,1
9331,0,84,29511.28,0,8.685498,20,1,2,0,1,0,1,1,0,1,1,0,0,0,0,159.9794,5055.502095,0,1,0,0,1,0,1,0,0,1,0,0
9332,3,46,82056.21,0,13.60832,8,3,0,0,1,0,0,0,1,0,1,1,0,1,1,174.9919,3569.479648,0,0,1,0,1,0,0,1,0,0,1,0
9333,0,25,27474.27,0,3.671674,6,3,0,0,1,0,1,0,0,0,1,0,1,0,0,129.9621,6529.773925,1,0,0,0,1,0,1,0,0,1,0,0
9335,0,75,52626.1,0,10.84557,15,0,1,0,1,0,0,0,1,0,0,1,1,0,0,152.466,5839.250864,1,0,0,1,0,0,0,1,0,0,1,0
9337,4,41,27817.76,0,6.936565,12,0,1,0,0,0,1,1,0,0,0,0,0,1,0,159.9476,6335.387515,0,1,0,0,1,0,1,0,0,1,0,0
9338,0,19,23288.63,0,13.01421,17,1,1,0,1,0,1,1,0,0,0,1,0,0,0,137.4698,4974.114415,1,0,0,1,0,0,1,0,0,1,0,0
9340,3,31,13085.77,1,7.435907,6,2,0,0,1,0,1,1,1,1,0,0,1,1,0,245.1283,6196.784339,0,0,1,0,1,0,1,0,0,1,0,0
9342,4,35,51630.69,0,10.61307,4,0,2,0,0,0,1,0,0,0,1,1,1,1,0,232.6415,6535.516989,1,0,0,0,1,0,0,1,0,0,1,0
9343,0,88,46016.66,0,11.94654,7,2,0,0,0,0,1,0,1,0,1,0,1,1,1,190.1737,6391.040605,0,0,1,0,1,0,0,0,1,1,0,0
9344,0,69,4436.83,1,3.217473,12,0,0,0,1,1,1,1,1,1,1,0,1,1,1,245.175,5214.288823,0,0,1,1,0,0,0,0,1,1,0,0
9346,4,44,24200.77,0,10.64494,9,2,0,0,1,1,1,1,0,0,0,0,1,0,1,169.9447,5815.077393,0,1,0,0,1,0,0,1,0,1,0,0
9347,4,63,21430.63,0,8.930603,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0,127.4958,5901.736855,0,0,1,1,0,0,0,1,0,1,0,0
9349,0,73,24740.68,0,11.29101,9,1,0,0,1,0,1,1,1,0,1,1,1,0,0,165.0182,3891.731564,0,0,1,0,1,0,0,0,1,0,0,1
9350,2,42,12110.3,0,6.836654,15,1,0,0,1,1,1,0,1,0,0,0,0,1,1,129.9598,6374.14986,0,1,0,1,0,0,1,0,0,0,0,1
9351,2,71,53535.21,0,8.353363,11,1,0,0,0,0,1,1,0,1,1,0,1,1,0,275.1336,6499.362155,0,0,1,1,0,0,0,1,0,0,1,0
9352,3,40,15836.26,0,13.66895,6,0,0,0,0,1,0,0,1,1,1,0,1,0,1,174.9755,4642.465727,0,1,0,1,0,0,0,1,0,0,1,0
9353,1,78,29515.26,0,7.897277,14,2,0,0,0,0,1,1,1,1,0,0,0,0,1,149.9741,5509.232295,0,0,1,1,0,0,1,0,0,0,0,1
9354,1,29,33081.89,0,6.003569,10,2,0,0,1,0,1,0,1,1,1,0,0,0,1,129.9915,6235.066316,0,1,0,1,0,0,1,0,0,1,0,0
9355,2,78,3899.68,0,5.161611,15,0,0,0,1,0,1,1,0,0,1,0,0,1,1,159.9942,5452.509295,0,0,1,0,1,0,0,0,1,1,0,0
9356,0,74,17181.9,0,11.63485,16,1,1,0,0,0,1,1,0,1,0,0,1,0,1,159.9642,5465.291356,0,0,1,1,0,0,0,0,1,1,0,0
9357,0,67,15029.89,0,7.889915,8,2,0,0,1,0,1,1,0,0,0,0,0,0,1,124.9607,5222.447526,0,1,0,1,0,0,1,0,0,0,0,1
9358,1,34,9044.12,0,11.38978,10,3,1,0,0,1,1,0,0,1,0,1,0,1,1,149.9707,4663.249156,0,1,0,0,1,0,0,0,1,1,0,0
9359,0,79,56311.65,0,9.92907,12,3,0,0,0,0,1,1,0,0,0,0,0,1,1,179.9476,5714.242038,0,1,0,0,1,0,0,1,0,0,1,0
9360,2,77,36779.58,0,7.371937,14,2,0,0,1,1,1,0,0,1,0,0,1,0,1,139.9349,6483.348101,0,1,0,1,0,0,1,0,0,1,0,0
9361,1,68,68398.85,0,6.984431,11,0,1,0,1,1,1,0,0,0,0,0,1,0,0,137.4392,5874.0733,1,0,0,0,0,1,0,1,0,0,0,1
9362,2,80,65502.64,0,11.31872,12,0,1,1,0,1,1,1,0,1,0,0,1,0,0,159.9642,5739.667361,0,0,1,1,0,0,0,0,1,0,0,1
9363,3,88,5070.36,0,9.924963,7,2,2,0,1,0,1,1,0,0,1,1,0,1,1,204.9797,4373.931443,0,1,0,0,1,0,0,1,0,1,0,0
9364,0,54,40554.25,0,7.930711,14,0,0,0,1,0,0,1,0,1,0,1,0,0,0,179.9656,5653.877056,0,1,0,1,0,0,0,1,0,1,0,0
9366,5,77,74732.97,1,7.48647,13,2,0,0,1,0,1,0,1,1,1,0,1,1,1,225.1457,6078.532596,0,0,1,0,1,0,1,0,0,1,0,0
9367,4,27,10046.34,0,4.796609,10,0,0,0,0,0,1,1,1,1,0,1,1,1,1,245.1612,4016.522653,1,0,0,1,0,0,0,0,1,0,1,0
9368,2,76,52888.07,0,9.237924,15,0,1,0,1,1,1,0,0,0,1,0,0,0,1,92.5018,5953.601251,1,0,0,1,0,0,0,0,1,0,0,1
9369,1,23,36379.65,0,11.57345,13,1,0,0,0,0,1,1,1,0,0,0,1,0,1,139.9861,4708.151617,1,0,0,1,0,0,0,0,1,0,0,1
9370,3,69,34943.9,0,9.904571,15,3,0,1,1,0,1,1,0,0,0,1,0,0,1,137.4698,6271.997377,0,0,1,0,1,0,1,0,0,0,0,1
9371,2,80,15954.73,0,11.10415,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,92.45514,4309.391711,0,1,0,0,1,0,1,0,0,1,0,0
9372,3,57,32456.55,0,10.12587,16,1,0,0,1,1,1,0,0,1,1,1,1,0,1,184.967,3495.239613,0,0,1,1,0,0,0,1,0,1,0,0
9374,0,57,42113.2,0,12.12624,8,2,0,0,1,0,1,1,0,0,0,1,0,1,1,172.4567,5180.761441,0,0,1,1,0,0,1,0,0,0,0,1
9375,0,53,18143.7,0,8.035783,9,1,0,0,0,0,1,1,1,1,0,0,1,1,0,232.652,6595.253777,0,1,0,0,1,0,0,0,1,0,0,1
9376,1,77,13043.09,0,8.6347,13,1,0,0,1,1,0,0,1,1,0,0,0,0,1,104.9923,3692.139265,1,0,0,0,1,0,0,0,1,0,0,1
9377,1,73,36812.71,0,14.38138,14,0,2,0,0,0,1,1,0,0,0,1,1,0,0,149.9776,5425.114173,1,0,0,0,1,0,0,0,1,1,0,0
9378,2,50,72830.82,1,5.74823,14,0,0,0,0,1,1,1,1,1,0,0,1,1,0,245.1283,4420.771386,0,0,1,0,1,0,1,0,0,1,0,0
9379,6,84,37630.22,0,6.368564,12,0,1,0,0,0,1,0,1,0,1,1,0,0,1,140.0049,4852.53915,0,1,0,1,0,0,0,1,0,0,0,1
9381,3,65,34515.24,0,11.55533,13,0,0,0,0,1,1,1,0,0,0,0,0,1,1,147.4713,5640.561409,0,1,0,1,0,0,0,0,1,1,0,0
9382,0,33,35212.48,0,4.983086,11,3,0,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,5869.378889,1,0,0,1,0,0,1,0,0,1,0,0
9383,2,50,28212.68,0,10.87347,13,1,0,0,1,0,0,0,0,0,0,1,1,0,1,117.472,3270.009915,1,0,0,1,0,0,0,0,1,0,1,0
9385,4,69,16125.03,0,9.32394,12,0,0,0,0,0,1,0,0,1,0,1,0,0,1,127.4601,4688.00861,0,0,1,1,0,0,1,0,0,1,0,0
9387,0,63,50927.0,1,8.259933,17,2,1,0,0,1,1,1,0,1,1,1,1,1,0,267.6427,5645.707551,1,0,0,1,0,0,1,0,0,1,0,0
9388,0,22,80295.4,0,13.35703,12,1,1,1,0,0,1,1,1,0,0,0,1,0,0,152.4624,5583.623978,0,1,0,0,1,0,1,0,0,1,0,0
9389,4,42,45373.95,0,13.0284,16,2,0,1,0,1,1,1,0,0,0,1,1,0,0,162.4538,6753.968051,0,0,1,0,1,0,1,0,0,1,0,0
9390,4,27,33599.19,0,11.40089,17,0,0,0,0,0,1,0,1,1,1,1,1,0,1,187.4847,6263.757352,1,0,0,0,1,0,0,1,0,1,0,0
9391,1,41,34754.46,0,6.304843,10,0,1,0,1,0,0,1,1,0,0,1,1,1,1,255.1417,6140.647609,1,0,0,1,0,0,0,1,0,1,0,0
9392,4,68,62554.29,0,10.73749,11,1,0,0,1,0,1,0,0,1,1,1,1,1,0,235.1372,5313.315024,1,0,0,0,1,0,1,0,0,0,0,1
9393,2,51,3710.56,0,7.786296,13,0,2,0,0,1,1,0,1,1,0,0,0,1,0,172.4555,5804.098375,0,1,0,0,1,0,0,1,0,1,0,0
9394,0,59,46489.09,0,10.26142,13,0,0,0,1,1,1,0,1,1,1,1,0,1,1,197.4876,5570.11497,1,0,0,1,0,0,0,1,0,1,0,0
9395,0,68,54955.31,0,6.213528,9,0,1,0,0,1,1,0,1,1,0,0,0,0,0,117.4686,6025.459819,0,1,0,1,0,0,1,0,0,0,1,0
9396,3,23,10626.38,0,11.66757,8,1,0,0,1,0,1,1,0,0,1,0,0,1,0,172.4705,4977.596828,0,1,0,0,0,1,1,0,0,1,0,0
9397,0,81,93425.87,0,10.64368,7,1,0,0,1,0,1,0,0,1,0,1,0,1,0,162.447,5630.968528,0,0,1,1,0,0,1,0,0,0,1,0
9398,6,43,20823.33,0,7.092099,9,1,0,1,0,0,1,1,0,1,1,0,1,1,1,275.1336,6055.20888,0,0,1,0,1,0,0,1,0,0,0,1
9399,2,24,73912.54,0,12.72561,15,1,0,0,0,0,0,1,0,0,0,0,1,0,1,169.9447,5430.887513,1,0,0,1,0,0,0,1,0,1,0,0
9400,0,42,25678.29,0,9.381688,11,0,0,0,1,1,1,1,0,1,0,0,0,0,1,134.9801,3561.612414,1,0,0,1,0,0,0,0,1,0,1,0
9403,1,79,45967.1,0,10.19731,11,1,0,1,0,0,1,1,0,1,1,0,1,1,1,275.1336,5694.030993,0,1,0,1,0,0,0,1,0,0,1,0
9404,0,46,94903.52,0,6.659046,14,0,0,0,1,0,1,1,0,0,0,0,0,1,0,179.9476,5087.470766,1,0,0,0,1,0,0,1,0,0,0,1
9405,2,58,22292.48,0,10.61585,15,0,0,0,0,1,1,0,0,1,0,0,0,1,1,137.4616,5245.350989,0,1,0,1,0,0,0,0,1,1,0,0
9406,3,55,54271.05,0,9.07607,5,1,0,1,0,0,1,1,0,1,1,0,0,1,0,214.9663,5588.162385,1,0,0,1,0,0,0,1,0,0,0,1
9407,3,79,61079.4,0,13.74043,9,0,0,1,0,1,1,0,1,1,1,0,1,1,1,245.1457,6419.956581,0,0,1,1,0,0,0,1,0,1,0,0
9408,4,23,28614.43,0,9.020448,14,0,0,0,1,0,1,0,0,1,1,1,0,0,1,159.983,3830.124693,1,0,0,1,0,0,0,1,0,0,1,0
9409,1,48,22316.64,0,9.84351,14,4,0,1,0,0,1,1,1,0,0,0,1,1,1,222.6326,6832.868436,0,1,0,0,1,0,1,0,0,0,0,1
9410,0,89,22524.43,0,14.02325,15,0,0,0,1,0,1,0,0,1,0,1,1,1,1,210.138,5931.491211,0,1,0,0,1,0,0,0,1,1,0,0
9411,3,41,49987.27,0,6.719136,12,1,0,0,0,1,1,1,1,0,0,1,1,1,0,235.1417,5205.119963,1,0,0,0,1,0,1,0,0,0,1,0
9412,0,84,2635.94,0,10.49267,13,0,0,0,1,1,1,1,0,1,0,1,1,0,0,204.9496,4395.076801,1,0,0,1,0,0,0,1,0,0,1,0
9413,5,72,30346.88,0,9.180051,12,1,2,0,0,0,1,0,0,1,0,0,0,0,1,102.4746,4859.940299,0,0,1,0,1,0,0,0,1,0,1,0
9415,0,68,14339.8,0,11.78497,13,1,0,0,1,1,1,1,0,0,0,0,0,1,1,179.9476,5978.10151,1,0,0,1,0,0,0,1,0,0,1,0
9416,2,67,22506.18,0,10.57287,11,1,2,0,1,0,1,0,0,1,1,0,1,0,1,152.4579,5547.79964,0,1,0,0,1,0,1,0,0,0,0,1
9417,1,70,10514.57,0,4.773942,12,2,1,0,1,1,1,0,0,0,0,1,1,1,1,220.1185,5069.704766,0,0,1,0,1,0,0,1,0,0,0,1
9418,3,88,16658.68,0,8.525073,12,2,1,0,1,1,1,1,0,0,0,1,0,0,0,157.4698,3968.64853,1,0,0,0,1,0,0,1,0,0,0,1
9419,1,81,22319.36,0,14.22713,7,1,0,0,0,0,1,1,1,0,1,1,0,0,0,172.5104,4996.932332,0,1,0,0,1,0,0,1,0,1,0,0
9420,1,43,44276.29,0,10.49348,11,1,2,0,1,0,0,0,0,1,1,1,1,0,1,164.967,5586.884248,0,1,0,0,1,0,1,0,0,1,0,0
9421,3,52,75686.61,0,16.01067,13,1,0,0,1,0,1,0,1,0,0,1,0,1,0,142.4689,6584.194557,0,1,0,1,0,0,1,0,0,0,0,1
9423,1,73,36658.04,1,10.26971,10,0,1,0,0,0,0,1,0,1,1,0,1,1,1,242.6573,5746.521769,1,0,0,1,0,0,0,0,1,1,0,0
9424,1,65,85566.49,0,12.57676,13,1,0,0,1,0,1,0,1,0,1,0,0,1,0,142.4827,5562.080707,0,1,0,1,0,0,1,0,0,1,0,0
9425,3,61,37363.3,0,12.24262,9,0,0,1,0,0,1,0,1,0,1,1,0,0,1,140.0049,6107.912748,0,0,1,0,0,1,0,1,0,0,1,0
9426,3,84,53439.45,0,9.454309,10,2,0,0,1,0,1,0,1,1,0,0,0,0,0,104.9923,3784.619457,1,0,0,0,1,0,0,0,1,1,0,0
9427,2,42,77398.45,0,13.47255,10,1,0,0,1,1,1,0,1,1,1,0,0,1,1,152.5022,5324.687949,1,0,0,1,0,0,0,0,1,0,0,1
9430,0,20,40700.25,0,7.74031,12,0,0,0,1,0,1,0,1,0,1,0,1,0,1,152.4798,6161.795039,0,1,0,1,0,0,0,1,0,1,0,0
9431,0,84,36517.36,0,7.762278,10,0,0,0,1,1,1,0,1,0,0,0,1,0,1,119.9568,3961.965984,0,0,1,0,1,0,1,0,0,0,0,1
9432,1,32,64864.98,0,14.22832,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,119.9897,4641.841664,1,0,0,0,1,0,0,0,1,0,1,0
9433,3,57,20639.23,0,12.2166,15,1,1,0,0,0,1,0,0,0,0,1,1,0,0,117.472,4740.544814,0,0,1,1,0,0,0,0,1,1,0,0
9434,2,30,39223.71,0,7.771673,12,1,1,0,1,0,1,1,0,1,0,0,1,0,1,192.4404,5852.299578,0,0,1,0,1,0,0,1,0,0,0,1
9435,3,32,66665.33,0,10.96142,13,0,0,0,0,1,1,1,0,1,1,0,0,1,0,194.9663,6625.807498,0,1,0,0,1,0,1,0,0,1,0,0
9436,2,81,18531.6,0,11.8535,13,0,1,0,0,0,0,0,1,1,0,1,0,1,0,184.9647,3717.758451,0,1,0,1,0,0,0,1,0,1,0,0
9437,1,19,36206.69,0,11.67139,15,2,1,0,1,1,1,0,0,0,1,0,0,0,0,124.9781,5661.862374,0,1,0,1,0,0,0,1,0,0,0,1
9438,2,30,13422.08,0,12.23027,20,1,0,0,1,1,1,0,0,1,0,0,0,1,1,149.9378,5350.055146,0,0,1,0,1,0,1,0,0,1,0,0
9439,1,21,17612.86,0,8.450991,17,0,0,0,1,0,1,1,0,1,1,0,0,1,1,194.9663,5638.438682,0,1,0,1,0,0,1,0,0,1,0,0
9440,0,49,73198.38,1,11.98358,13,0,1,0,1,0,0,1,1,1,0,0,1,1,0,265.1283,4224.921196,0,0,1,0,1,0,0,1,0,1,0,0
9441,1,60,25429.84,0,11.73306,14,0,0,0,0,0,1,1,1,0,1,0,0,1,0,162.5119,5341.089808,0,1,0,1,0,0,0,0,1,1,0,0
9442,1,32,42197.7,0,11.25886,17,0,0,0,1,0,1,1,1,1,1,1,0,0,1,175.0062,4129.863047,1,0,0,0,1,0,1,0,0,1,0,0
9443,2,84,58578.06,0,7.750919,10,1,0,0,0,1,1,0,0,0,0,0,1,1,0,207.6094,4728.350252,0,0,1,1,0,0,0,1,0,0,1,0
9445,0,20,47168.82,0,13.36237,14,0,0,0,0,0,1,1,0,0,1,0,0,1,1,192.4705,6280.352244,1,0,0,0,1,0,0,1,0,0,0,1
9446,2,35,22751.38,0,8.301608,16,0,1,0,1,0,1,1,1,0,0,1,1,1,0,255.1417,6572.01585,0,0,1,1,0,0,0,1,0,0,1,0
9447,1,40,74781.03,0,13.20603,10,2,0,0,1,0,1,0,1,0,0,1,0,0,0,127.482,6053.109934,0,1,0,0,1,0,0,1,0,1,0,0
9448,0,62,78317.27,0,14.3882,9,1,1,0,1,0,1,1,0,0,1,1,0,0,1,137.5165,5572.501755,0,0,1,1,0,0,0,0,1,0,0,1
9449,4,21,32855.71,0,5.325493,14,2,0,0,0,0,1,0,0,0,0,1,1,1,1,187.6422,5829.765326,1,0,0,1,0,0,0,0,1,1,0,0
9450,0,78,18050.48,0,11.77623,15,1,0,0,1,1,1,0,0,0,0,0,1,0,1,137.4392,5473.614497,0,1,0,0,1,0,0,1,0,1,0,0
9451,1,22,73017.82,0,5.545685,8,2,0,0,1,1,1,0,0,1,1,0,0,0,1,114.9976,5574.461345,1,0,0,0,1,0,0,0,1,1,0,0
9453,3,24,88325.38,0,11.11017,8,1,1,0,1,1,1,1,1,1,0,0,0,1,1,204.961,6436.529978,0,1,0,1,0,0,0,1,0,0,1,0
9454,4,52,49513.67,0,11.32677,15,0,0,0,1,0,1,1,0,0,0,0,1,0,0,149.9447,4958.675342,0,0,1,0,1,0,1,0,0,1,0,0
9455,5,49,54592.6,0,12.16623,17,1,0,0,0,0,1,1,0,0,1,0,1,1,0,252.6378,5468.30764,0,0,1,1,0,0,0,1,0,1,0,0
9456,2,61,78187.08,0,4.617674,16,0,0,0,1,1,1,0,0,1,1,0,1,1,1,222.6281,4847.023011,1,0,0,0,1,0,1,0,0,1,0,0
9457,1,49,3780.35,0,7.332892,14,0,1,0,0,0,1,1,1,0,1,0,1,0,1,152.509,6081.602554,0,1,0,1,0,0,0,0,1,1,0,0
9458,3,67,29281.6,0,9.893011,14,0,0,1,1,0,1,1,1,0,1,0,0,1,1,194.9882,4908.377893,0,1,0,1,0,0,0,1,0,1,0,0
9459,2,24,14692.76,0,8.590983,8,1,0,0,0,0,1,1,1,0,1,0,0,0,0,160.0013,5198.878568,0,0,1,1,0,0,0,1,0,1,0,0
9460,0,48,13948.3,0,15.89345,13,0,0,1,0,0,1,1,0,1,0,0,0,0,0,134.9801,4941.36404,0,1,0,0,1,0,0,0,1,1,0,0
9461,2,74,35172.82,1,9.414665,17,0,1,0,0,0,1,1,1,1,1,0,1,1,0,245.175,4969.876754,1,0,0,0,0,1,0,0,1,1,0,0
9462,4,36,97997.05,0,9.3203,19,1,2,0,1,1,0,0,0,0,0,0,0,0,1,112.4551,4899.165964,0,1,0,0,1,0,0,1,0,0,1,0
9463,4,56,51931.3,0,11.56996,11,0,1,0,0,0,1,1,0,0,0,1,1,1,1,232.624,5067.734125,1,0,0,0,1,0,1,0,0,0,0,1
9464,1,70,52999.25,0,8.181079,11,1,0,0,1,1,1,1,1,0,0,1,1,0,1,184.9715,6048.496879,1,0,0,0,1,0,0,1,0,1,0,0
9465,0,37,38197.58,0,7.75943,11,0,0,1,1,1,1,1,1,0,0,1,1,0,0,164.9715,6006.148703,0,1,0,1,0,0,1,0,0,1,0,0
9466,0,33,15208.9,0,11.43391,12,1,2,0,1,1,1,1,1,0,1,0,1,0,1,184.9853,5104.605923,1,0,0,0,1,0,0,1,0,1,0,0
9467,0,66,3789.83,0,10.59431,7,0,1,0,0,0,1,0,1,1,1,0,0,1,1,164.9785,6294.844782,0,1,0,1,0,0,1,0,0,0,0,1
9468,1,65,39445.92,0,9.371171,11,2,0,1,0,0,1,1,0,0,1,1,1,1,0,265.147,5128.476246,0,1,0,0,1,0,0,1,0,1,0,0
9469,4,21,10719.01,0,8.474787,8,1,0,1,1,0,1,0,1,1,0,0,0,0,0,104.9923,4824.822478,0,0,1,1,0,0,0,0,1,1,0,0
9470,1,39,74220.0,0,11.27164,11,0,1,0,1,0,1,0,0,1,1,0,1,1,1,242.6281,4764.450406,0,1,0,1,0,0,0,1,0,1,0,0
9471,2,52,16465.53,0,12.74004,7,1,0,0,1,0,1,0,0,0,0,1,1,0,0,129.9483,5958.960225,0,0,1,0,1,0,1,0,0,0,1,0
9472,7,82,76807.33,0,8.086307,10,1,0,0,1,0,1,1,1,1,0,0,0,1,0,204.961,4810.093397,0,0,1,0,1,0,0,1,0,1,0,0
9473,4,72,36886.47,0,13.68737,12,0,1,0,0,0,1,1,0,1,0,1,1,1,0,275.1198,5053.249434,1,0,0,1,0,0,0,1,0,1,0,0
9474,1,76,55843.59,0,8.279436,15,1,0,0,0,0,1,0,0,0,0,1,1,0,1,129.9483,5161.60863,1,0,0,1,0,0,1,0,0,1,0,0
9476,0,28,78087.75,0,11.44544,11,0,1,0,1,0,1,0,1,1,0,0,0,0,0,104.9923,6055.61999,0,0,1,0,0,1,0,0,1,0,1,0
9477,1,34,47077.88,0,10.28962,12,1,1,0,1,0,1,1,1,1,0,1,1,1,1,257.6375,6284.948965,1,0,0,0,1,0,1,0,0,1,0,0
9478,0,74,20882.6,0,10.78887,12,0,0,0,1,0,1,0,1,0,0,1,1,0,0,119.9897,5116.646122,1,0,0,1,0,0,0,0,1,1,0,0
9479,0,81,29711.23,0,12.46556,8,1,0,0,1,0,1,0,0,0,0,1,1,0,0,149.9483,5163.277727,1,0,0,0,1,0,0,1,0,0,1,0
9480,0,61,44457.68,0,10.88036,14,2,0,0,0,1,1,0,0,1,0,1,0,0,1,127.4601,6000.414945,1,0,0,0,1,0,1,0,0,1,0,0
9482,0,18,18703.92,0,9.760517,10,0,0,0,1,1,0,1,1,1,0,0,1,1,1,232.652,6745.439598,1,0,0,0,1,0,0,0,1,1,0,0
9483,4,78,13872.89,0,8.20146,15,0,0,0,0,0,1,0,0,0,1,0,1,1,1,220.1323,6119.939852,1,0,0,1,0,0,0,1,0,1,0,0
9484,3,51,75454.23,0,6.579744,11,5,1,0,0,0,1,0,0,1,1,0,0,1,0,182.4608,5745.359728,0,1,0,1,0,0,0,1,0,0,1,0
9485,2,22,57901.36,0,14.69873,11,0,0,0,0,0,1,1,0,1,0,1,1,0,1,184.9496,6572.634947,1,0,0,0,1,0,1,0,0,0,0,1
9486,0,72,82584.2,0,9.282643,12,0,0,0,0,0,1,1,0,0,0,0,1,0,0,169.9447,5882.516568,0,0,1,0,1,0,0,1,0,0,1,0
9487,1,83,58733.26,0,10.14357,13,1,2,1,0,1,0,1,0,1,0,0,0,1,1,182.4433,6390.767295,0,0,1,0,1,0,1,0,0,0,1,0
9488,2,70,17906.48,0,7.283757,5,1,0,0,1,1,1,0,1,1,0,1,1,1,1,212.6557,5445.472792,0,1,0,1,0,0,0,0,1,1,0,0
9489,1,80,28492.27,0,8.101706,18,1,0,0,0,0,1,0,0,1,0,0,0,0,1,114.9509,5233.838265,1,0,0,1,0,0,1,0,0,0,1,0
9490,3,69,15885.02,1,7.054788,6,2,0,0,1,0,0,1,1,0,1,0,1,1,1,235.1555,5921.839604,0,1,0,0,1,0,1,0,0,1,0,0
9491,3,34,34642.75,1,10.81203,13,0,0,0,1,1,1,0,1,1,0,0,1,1,0,212.6228,4730.05387,1,0,0,0,1,0,1,0,0,1,0,0
9492,1,38,25125.45,1,10.522,12,1,0,0,0,0,1,1,1,0,0,1,1,1,0,235.1417,5583.899513,1,0,0,1,0,0,1,0,0,1,0,0
9493,0,72,42723.32,0,14.7506,12,1,0,0,1,0,1,0,0,1,1,0,0,0,1,147.4738,4752.863118,0,1,0,0,1,0,0,1,0,1,0,0
9495,3,83,45244.55,0,10.30218,15,1,1,1,0,0,1,1,0,1,0,0,1,0,0,192.4404,5857.937007,0,0,1,0,1,0,0,1,0,0,1,0
9496,0,88,20845.55,0,8.162504,13,3,0,0,1,0,1,1,0,1,0,0,0,0,1,167.4564,3643.379954,0,1,0,0,1,0,0,1,0,1,0,0
