,Zip Code,Age,Gender,Churn,Contract,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Month
5938,92590,68,Male,Yes,Month-to-Month,Yes,43,101.0,20.0
5939,90254,72,Female,Yes,Month-to-Month,Yes,1,69.6,15.0
5940,95437,43,Male,No,One Year,Yes,68,100.3,3.0
5941,92704,34,Male,No,Month-to-Month,Yes,38,101.15,14.0
5942,90035,62,Female,No,Two Year,No,55,20.3,21.0
5943,90704,60,Male,Yes,Month-to-Month,Yes,1,71.65,16.0
5945,92352,41,Female,No,One Year,No,33,59.4,7.0
5947,96068,53,Female,Yes,Month-to-Month,Yes,42,77.95,18.0
5948,92614,57,Female,No,Month-to-Month,No,15,20.05,21.0
5949,90016,41,Female,No,Two Year,No,8,20.25,21.0
5951,95472,60,Female,No,Two Year,No,62,84.5,22.0
5952,95968,55,Male,Yes,Month-to-Month,Yes,25,95.9,4.0
5953,91360,34,Male,No,Month-to-Month,No,1,19.45,21.0
5954,95841,73,Male,No,One Year,No,68,19.5,21.0
5956,94552,45,Female,No,Two Year,Yes,72,84.7,22.0
5957,95310,80,Male,Yes,Month-to-Month,Yes,21,60.05,14.0
5958,90813,49,Female,No,Month-to-Month,No,55,55.7,14.0
5959,90723,64,Male,No,Month-to-Month,Yes,42,69.4,17.0
5960,93222,40,Male,No,One Year,Yes,67,100.9,23.0
5961,90620,53,Female,No,Two Year,No,41,20.65,21.0
5963,96062,49,Male,No,Month-to-Month,No,4,65.6,3.0
5964,96051,52,Female,No,Two Year,Yes,66,62.5,15.0
5965,93207,21,Female,No,Month-to-Month,Yes,15,25.25,21.0
5966,93517,41,Female,No,One Year,Yes,63,90.05,8.0
5967,92592,75,Male,No,One Year,Yes,59,82.95,21.0
5969,95222,26,Male,No,Month-to-Month,No,4,19.4,21.0
5970,95950,34,Male,Yes,Month-to-Month,No,2,95.65,27.0
5971,94603,42,Male,No,Two Year,No,69,90.65,22.0
5972,91007,79,Male,Yes,Month-to-Month,Yes,5,91.4,11.0
5973,94606,48,Male,No,Two Year,Yes,66,79.5,23.0
5974,95060,47,Male,Yes,Month-to-Month,Yes,6,83.55,6.0
5976,94571,75,Female,No,Month-to-Month,Yes,57,95.3,15.0
5977,94618,44,Male,Yes,Month-to-Month,Yes,22,101.35,19.0
5978,94947,62,Female,No,One Year,No,49,20.7,21.0
5979,95231,76,Female,No,One Year,Yes,65,103.9,27.0
5980,93906,55,Male,Yes,Month-to-Month,Yes,2,75.7,2.0
5981,90292,56,Female,No,Two Year,Yes,42,78.45,15.0
5982,93434,24,Male,No,Two Year,No,61,20.55,21.0
5983,94706,62,Male,Yes,Month-to-Month,Yes,26,83.75,26.0
5984,92630,51,Male,No,Month-to-Month,Yes,10,20.0,21.0
5985,91204,53,Female,No,Two Year,Yes,67,25.6,21.0
5986,95632,58,Male,Yes,Month-to-Month,Yes,10,99.85,12.0
5988,91362,72,Female,Yes,Month-to-Month,Yes,66,80.45,24.0
5991,92103,40,Female,No,Two Year,Yes,37,24.1,21.0
5992,93703,77,Female,No,Two Year,Yes,35,39.85,26.0
5993,94607,41,Female,No,Two Year,No,72,115.05,15.0
5994,95608,56,Female,No,Month-to-Month,No,8,44.45,16.0
5995,92283,57,Male,No,Month-to-Month,Yes,19,78.7,13.0
5996,92860,46,Male,No,Month-to-Month,Yes,20,19.6,21.0
5997,95119,36,Female,No,One Year,Yes,38,24.25,21.0
5998,93905,45,Male,No,Two Year,No,57,18.8,21.0
5999,91706,32,Male,No,Two Year,Yes,38,94.9,19.0
6001,94517,62,Male,No,Month-to-Month,No,22,55.1,15.0
6004,90731,40,Male,No,One Year,No,70,79.4,21.0
6005,92590,80,Male,Yes,Month-to-Month,Yes,1,73.65,19.0
6007,95446,56,Male,No,Two Year,No,62,115.55,21.0
6009,92109,71,Female,Yes,Month-to-Month,Yes,5,69.05,11.0
6011,92356,67,Male,No,Month-to-Month,Yes,18,80.55,14.0
6012,92688,76,Female,No,Two Year,Yes,64,108.95,24.0
6014,95372,62,Male,No,One Year,No,30,90.4,18.0
6015,91042,47,Male,Yes,Month-to-Month,Yes,19,73.85,14.0
6016,90265,63,Female,No,Month-to-Month,Yes,65,55.15,26.0
6017,93238,28,Male,No,One Year,No,18,20.1,21.0
6019,95979,40,Female,No,One Year,Yes,41,19.75,21.0
6020,95814,61,Female,No,Two Year,Yes,54,59.8,21.0
6022,95540,50,Male,No,Two Year,No,72,115.8,25.0
6023,94535,35,Male,No,Two Year,No,59,19.5,21.0
6024,93245,61,Female,Yes,Two Year,No,25,24.75,21.0
6025,95511,74,Male,Yes,Month-to-Month,Yes,15,85.6,22.0
6026,95984,42,Female,Yes,Month-to-Month,No,14,75.35,20.0
6027,92649,61,Male,No,Two Year,No,52,25.75,21.0
6029,90293,58,Female,No,Two Year,No,54,20.05,21.0
6031,92236,36,Male,No,Month-to-Month,Yes,3,77.4,6.0
6032,91331,51,Female,No,Month-to-Month,Yes,14,80.05,21.0
6033,95736,31,Male,No,Two Year,Yes,72,20.8,21.0
6034,90731,62,Male,No,Month-to-Month,Yes,35,96.75,23.0
6036,96022,41,Male,No,One Year,Yes,48,70.55,8.0
6038,95412,34,Male,Yes,One Year,No,21,77.5,14.0
6039,95301,37,Male,No,Two Year,No,1,20.45,21.0
6041,94577,50,Female,No,Month-to-Month,No,1,19.8,21.0
6043,91722,49,Male,No,Month-to-Month,Yes,17,90.95,21.0
6046,94024,51,Male,No,One Year,Yes,69,107.2,24.0
6047,96092,77,Male,No,Two Year,Yes,72,84.8,2.0
6048,90806,57,Female,No,Month-to-Month,Yes,1,19.5,21.0
6049,93420,40,Female,No,One Year,No,36,54.45,21.0
6050,93706,37,Female,No,Two Year,Yes,47,60.0,25.0
6051,95215,48,Male,No,Month-to-Month,No,16,19.75,21.0
6052,92549,27,Male,No,One Year,Yes,17,19.65,21.0
6053,94703,54,Female,No,Two Year,Yes,38,20.2,21.0
6054,92130,65,Male,Yes,Month-to-Month,Yes,1,79.1,16.0
6055,95348,78,Female,Yes,Two Year,No,72,92.45,6.0
6056,94556,51,Male,No,Month-to-Month,Yes,50,35.0,20.0
6057,94515,64,Female,No,Month-to-Month,No,8,75.6,17.0
6058,90706,60,Male,No,Two Year,No,67,50.55,8.0
6059,92843,52,Female,No,One Year,No,38,20.3,21.0
6061,90265,47,Female,No,Month-to-Month,Yes,41,74.65,12.0
6063,92335,53,Female,No,One Year,No,64,24.7,21.0
6064,90047,46,Male,Yes,Month-to-Month,Yes,3,85.3,21.0
6065,90026,69,Female,No,One Year,No,22,25.6,21.0
6066,95450,31,Male,No,One Year,No,70,64.95,19.0
6067,90502,50,Male,No,One Year,No,43,94.35,7.0
6068,92028,54,Female,Yes,Month-to-Month,Yes,5,50.6,2.0
6069,94564,41,Male,Yes,Month-to-Month,Yes,1,86.6,18.0
6070,95934,21,Female,No,Month-to-Month,No,1,19.55,21.0
6071,92591,77,Male,No,Two Year,Yes,72,115.75,17.0
6072,95320,45,Female,No,Two Year,No,18,25.3,21.0
6074,94303,53,Female,Yes,Month-to-Month,Yes,49,95.6,9.0
6075,91042,57,Female,No,One Year,No,2,20.3,21.0
6076,92404,55,Male,No,Two Year,Yes,12,25.4,21.0
6077,92503,33,Female,Yes,Month-to-Month,Yes,15,49.1,26.0
6080,94022,27,Female,No,Month-to-Month,No,1,20.7,21.0
6081,95653,75,Female,Yes,Month-to-Month,Yes,34,94.25,4.0
6082,93710,56,Female,No,Month-to-Month,Yes,6,90.75,8.0
6083,91915,80,Male,Yes,Month-to-Month,Yes,51,84.2,22.0
6084,90703,79,Female,No,Two Year,Yes,26,66.05,15.0
6086,92539,51,Male,Yes,Month-to-Month,Yes,24,104.65,15.0
6087,92026,62,Male,No,Two Year,Yes,69,60.05,18.0
6088,93656,48,Male,No,Two Year,Yes,56,24.8,21.0
6089,95838,38,Male,Yes,One Year,Yes,44,53.95,4.0
6091,94806,79,Female,No,Two Year,Yes,72,116.75,16.0
6092,95130,35,Female,No,Month-to-Month,Yes,18,69.8,20.0
6093,92372,39,Male,No,Two Year,Yes,51,75.2,5.0
6094,92382,71,Male,Yes,Two Year,No,66,79.4,15.0
6096,95720,40,Male,No,One Year,Yes,9,20.15,21.0
6097,92109,52,Male,Yes,One Year,Yes,69,104.7,3.0
6098,95941,68,Male,Yes,Month-to-Month,Yes,47,100.05,19.0
6101,90066,39,Male,Yes,Month-to-Month,Yes,4,74.4,3.0
6102,95010,25,Female,Yes,Month-to-Month,No,2,79.7,26.0
6103,92532,65,Male,Yes,Month-to-Month,Yes,1,71.65,12.0
6104,95303,37,Male,No,Month-to-Month,Yes,42,40.15,7.0
6106,91776,47,Male,No,Month-to-Month,Yes,14,55.0,4.0
6107,90270,43,Female,No,One Year,Yes,66,90.55,20.0
6108,95639,59,Male,No,Month-to-Month,Yes,57,74.3,22.0
6109,95536,71,Female,No,Two Year,Yes,14,46.35,5.0
6111,95636,68,Female,Yes,One Year,Yes,60,106.0,17.0
6113,95225,47,Female,No,Month-to-Month,No,2,54.15,7.0
6114,90067,68,Female,No,Two Year,No,64,74.65,21.0
6116,92501,37,Female,No,Month-to-Month,No,3,44.75,13.0
6118,90605,54,Female,No,Month-to-Month,Yes,26,69.5,10.0
6120,95834,42,Male,No,One Year,No,52,53.75,3.0
6121,94028,33,Male,No,Two Year,No,72,113.4,25.0
6124,92883,48,Male,No,One Year,No,51,47.85,20.0
6125,92304,52,Male,No,Month-to-Month,No,4,30.5,22.0
6127,92561,42,Female,No,Month-to-Month,Yes,56,105.45,3.0
6128,95838,75,Female,Yes,Month-to-Month,No,16,59.4,16.0
6130,94946,35,Male,No,One Year,Yes,29,58.75,9.0
6131,95822,20,Male,No,Month-to-Month,Yes,29,20.65,21.0
6132,92110,79,Female,Yes,Month-to-Month,Yes,22,74.4,23.0
6133,93612,34,Male,No,Month-to-Month,No,1,74.0,25.0
6135,90038,49,Female,No,Two Year,No,68,88.0,22.0
6136,93722,66,Male,No,Month-to-Month,Yes,34,75.55,16.0
6137,95928,32,Male,No,Month-to-Month,No,1,51.25,26.0
6138,96007,78,Female,Yes,Month-to-Month,Yes,37,76.25,17.0
6139,92567,72,Male,Yes,Month-to-Month,Yes,7,74.4,17.0
6140,95624,36,Male,No,Two Year,No,51,20.45,21.0
6141,95543,58,Male,No,Month-to-Month,Yes,52,83.8,23.0
6142,92024,40,Male,No,Month-to-Month,Yes,1,44.8,26.0
6143,94087,29,Male,No,Month-to-Month,Yes,21,43.55,26.0
6145,91980,67,Female,No,One Year,No,69,87.3,19.0
6146,96017,25,Female,Yes,Month-to-Month,Yes,42,94.2,27.0
6148,91343,44,Male,No,Month-to-Month,Yes,1,44.9,13.0
6149,95463,50,Male,No,Two Year,No,59,19.85,21.0
6150,93906,50,Male,No,Month-to-Month,No,2,24.85,21.0
6152,96017,39,Female,Yes,Month-to-Month,Yes,31,91.15,13.0
6153,95661,63,Female,No,One Year,Yes,61,103.3,22.0
6154,95065,32,Male,No,One Year,Yes,42,19.55,21.0
6155,92530,46,Female,Yes,Month-to-Month,Yes,13,31.05,16.0
6156,93202,69,Male,No,Two Year,No,1,44.0,4.0
6159,91302,26,Male,No,Month-to-Month,Yes,27,69.05,26.0
6160,96025,60,Male,No,Two Year,No,57,20.75,21.0
6161,95829,51,Male,No,Two Year,No,37,35.8,25.0
6162,93549,45,Male,No,Month-to-Month,Yes,41,74.25,6.0
6166,95664,34,Male,No,Month-to-Month,Yes,10,54.95,9.0
6168,95631,34,Male,No,Month-to-Month,No,9,20.4,21.0
6169,93908,65,Female,No,Two Year,No,72,24.3,21.0
6170,91722,55,Female,No,One Year,Yes,42,67.7,20.0
6171,90704,35,Female,No,Month-to-Month,No,2,20.35,21.0
6172,92109,69,Male,Yes,Month-to-Month,Yes,25,89.5,3.0
6174,95823,62,Male,Yes,Month-to-Month,Yes,1,78.95,22.0
6177,92067,44,Female,No,One Year,Yes,57,41.1,24.0
6178,92845,79,Male,No,One Year,No,21,20.5,21.0
6179,95449,64,Male,No,Month-to-Month,No,4,25.25,21.0
6180,92587,29,Female,No,Two Year,No,65,19.35,21.0
6181,95709,49,Male,No,One Year,No,19,19.9,21.0
6182,93601,56,Male,No,Month-to-Month,No,1,20.05,21.0
6184,92887,38,Male,No,Two Year,No,72,24.8,21.0
6185,92867,38,Female,No,Two Year,No,70,19.8,21.0
6186,92091,56,Female,No,Month-to-Month,No,28,89.9,19.0
6187,95703,70,Male,No,One Year,Yes,71,92.0,10.0
6188,92832,28,Male,No,One Year,No,5,20.1,21.0
6189,95625,61,Female,Yes,Month-to-Month,Yes,4,79.0,27.0
6190,95545,73,Male,No,Two Year,Yes,69,95.35,13.0
6191,93242,33,Female,No,Two Year,No,57,19.5,21.0
6192,94577,53,Female,No,Month-to-Month,No,68,44.95,13.0
6193,95128,55,Male,No,Month-to-Month,Yes,1,49.8,13.0
6194,95916,80,Female,No,One Year,No,71,69.2,15.0
6195,95948,41,Male,Yes,Month-to-Month,No,44,100.55,23.0
6196,90603,37,Female,No,One Year,Yes,27,20.55,21.0
6197,94545,21,Male,No,Two Year,Yes,71,79.1,27.0
6198,90066,44,Female,No,One Year,Yes,63,99.65,16.0
6200,90222,40,Male,No,Two Year,No,72,25.4,21.0
6202,92203,76,Male,No,Two Year,No,1,74.3,20.0
6204,91791,65,Female,No,Two Year,Yes,65,105.85,9.0
6205,95225,36,Female,No,One Year,Yes,52,64.3,18.0
6207,90022,78,Male,Yes,Month-to-Month,Yes,1,39.65,8.0
6208,90660,38,Male,No,One Year,No,21,19.8,21.0
6209,95448,23,Male,No,Two Year,No,63,24.65,21.0
6210,92109,53,Female,Yes,Month-to-Month,Yes,6,90.1,3.0
6211,95620,42,Female,No,Month-to-Month,Yes,25,19.2,21.0
6213,92223,50,Male,No,Month-to-Month,Yes,44,90.4,16.0
6214,95934,62,Male,No,One Year,No,60,79.0,3.0
6215,91356,34,Female,Yes,Month-to-Month,Yes,18,99.85,3.0
6217,95815,42,Male,Yes,Month-to-Month,No,11,23.15,21.0
6218,93225,46,Male,No,One Year,Yes,59,61.35,6.0
6219,95127,58,Male,No,Month-to-Month,Yes,12,49.05,12.0
6221,90048,35,Female,No,Month-to-Month,Yes,28,29.75,14.0
6222,92028,56,Female,No,Month-to-Month,Yes,12,84.05,19.0
6223,95466,62,Female,No,Month-to-Month,Yes,30,107.5,18.0
6224,95466,65,Male,Yes,Month-to-Month,Yes,12,83.8,7.0
6225,92646,44,Female,No,Month-to-Month,No,2,49.2,4.0
6227,95222,59,Female,No,Month-to-Month,Yes,41,40.35,21.0
6228,91320,36,Female,No,Two Year,Yes,55,25.65,21.0
6229,95356,66,Male,Yes,Month-to-Month,Yes,8,81.25,26.0
6230,95827,47,Male,Yes,Two Year,Yes,72,103.4,23.0
6231,95828,62,Male,No,Two Year,Yes,72,100.55,15.0
6234,92118,36,Female,Yes,Month-to-Month,Yes,1,75.1,8.0
6237,92373,43,Male,No,Month-to-Month,Yes,31,80.45,23.0
6238,95950,42,Male,No,Two Year,Yes,68,54.1,16.0
6239,92562,51,Female,No,Two Year,Yes,58,109.1,7.0
6240,95437,52,Female,No,One Year,Yes,70,58.4,19.0
6241,92109,53,Female,Yes,Month-to-Month,Yes,1,80.05,7.0
6242,90011,30,Female,No,One Year,Yes,48,83.45,27.0
6245,92129,28,Female,Yes,Month-to-Month,Yes,2,70.7,27.0
6246,92624,35,Female,Yes,Month-to-Month,No,8,84.95,6.0
6247,92866,25,Female,No,Two Year,Yes,63,20.6,21.0
6248,91502,65,Female,Yes,Month-to-Month,Yes,35,100.5,22.0
6249,95220,54,Male,Yes,Month-to-Month,Yes,13,96.65,11.0
6250,95623,56,Female,No,One Year,Yes,30,64.5,18.0
6251,92337,34,Male,No,Month-to-Month,Yes,60,60.2,2.0
6252,95819,55,Male,No,Month-to-Month,No,33,91.25,17.0
6253,96063,59,Female,Yes,One Year,No,54,106.55,21.0
6254,93063,53,Female,No,One Year,Yes,67,109.4,19.0
6256,96073,42,Female,No,Two Year,Yes,72,111.6,13.0
6257,95918,58,Male,Yes,Month-to-Month,Yes,18,80.65,7.0
6258,95254,57,Male,No,Two Year,No,63,19.25,21.0
6259,93627,39,Male,No,Two Year,Yes,39,23.8,21.0
6260,94952,21,Male,No,Two Year,No,33,20.35,21.0
6261,93041,43,Male,No,One Year,No,48,19.95,21.0
6262,92117,57,Female,Yes,Month-to-Month,No,10,86.45,20.0
6263,90043,53,Male,No,One Year,No,10,49.55,7.0
6264,94089,49,Male,No,Month-to-Month,Yes,45,84.55,15.0
6265,93257,33,Male,Yes,Month-to-Month,Yes,28,105.7,13.0
6266,93930,51,Female,No,Two Year,Yes,64,115.1,4.0
6267,95405,51,Female,Yes,One Year,Yes,48,60.35,13.0
6268,90061,27,Female,No,Two Year,No,68,90.2,26.0
6269,95615,45,Female,No,Month-to-Month,Yes,6,73.85,9.0
6270,92386,40,Male,No,One Year,No,29,19.1,21.0
6271,93908,64,Male,No,Two Year,No,39,25.2,21.0
6272,96063,78,Male,No,Two Year,Yes,20,84.35,9.0
6275,92614,42,Male,No,Two Year,Yes,71,116.25,9.0
6276,90249,57,Female,No,One Year,Yes,41,79.85,5.0
6277,93605,52,Male,No,Two Year,No,69,39.1,11.0
6279,94970,68,Male,No,One Year,No,20,54.0,21.0
6280,95678,65,Male,Yes,Month-to-Month,Yes,7,101.95,3.0
6281,95762,22,Male,No,One Year,No,35,20.6,21.0
6282,93609,61,Male,No,One Year,No,17,19.9,21.0
6283,92339,45,Female,No,Month-to-Month,No,1,49.55,15.0
6284,90266,61,Female,No,Month-to-Month,Yes,7,44.25,24.0
6285,92505,39,Female,No,One Year,Yes,62,115.05,13.0
6286,95614,41,Male,No,Month-to-Month,Yes,1,25.0,21.0
6287,92368,42,Female,No,Two Year,No,44,19.9,21.0
6288,95917,41,Male,No,One Year,No,39,35.55,14.0
6289,92117,46,Female,Yes,Month-to-Month,No,12,29.2,27.0
6290,95329,40,Female,No,Two Year,Yes,72,109.2,14.0
6291,96105,28,Male,No,One Year,No,47,20.05,21.0
6292,95938,55,Female,No,Month-to-Month,No,15,101.75,13.0
6294,95621,76,Male,No,Month-to-Month,Yes,54,24.95,4.0
6295,92624,32,Female,No,One Year,Yes,69,95.65,11.0
6296,94595,36,Male,No,Two Year,Yes,72,65.6,9.0
6297,95966,40,Female,No,Two Year,Yes,21,20.85,21.0
6298,94123,40,Male,No,One Year,No,3,21.2,21.0
6300,93651,72,Male,No,Two Year,No,34,71.55,8.0
6301,91607,62,Male,Yes,Month-to-Month,No,31,93.8,17.0
6303,94590,28,Female,No,Two Year,No,37,19.85,21.0
6304,90042,31,Male,No,Two Year,No,60,19.65,21.0
6306,90045,66,Male,No,One Year,Yes,62,110.75,8.0
6308,95336,63,Male,No,Two Year,No,42,19.35,21.0
6311,94010,46,Female,Yes,Month-to-Month,Yes,9,83.3,17.0
6313,91504,40,Male,Yes,Month-to-Month,Yes,1,84.6,11.0
6314,92882,42,Female,Yes,Month-to-Month,Yes,47,106.4,25.0
6315,94122,26,Male,No,Month-to-Month,No,12,20.45,21.0
6316,90260,56,Female,Yes,Month-to-Month,Yes,2,79.65,21.0
6317,95328,26,Male,No,Month-to-Month,Yes,15,19.45,21.0
6318,93110,41,Female,Yes,Month-to-Month,No,1,78.65,10.0
6320,95618,19,Male,No,Two Year,No,63,25.25,21.0
6322,93251,49,Female,Yes,Month-to-Month,Yes,29,98.6,2.0
6323,90746,61,Male,No,Month-to-Month,Yes,1,44.95,13.0
6324,90280,45,Female,No,One Year,Yes,41,104.45,14.0
6325,92314,40,Female,No,Two Year,No,50,20.15,21.0
6326,91302,23,Female,No,One Year,No,56,24.3,21.0
6327,92352,35,Female,No,One Year,Yes,57,95.0,22.0
6329,93249,28,Female,No,Month-to-Month,Yes,22,20.55,21.0
6330,90807,48,Male,No,Two Year,No,36,25.1,21.0
6331,90680,49,Female,No,One Year,No,22,20.75,21.0
6332,92083,26,Female,No,Two Year,No,70,19.45,21.0
6334,96080,32,Male,No,One Year,No,18,19.65,21.0
6335,95835,37,Female,No,One Year,Yes,23,73.75,3.0
6336,93234,75,Female,Yes,Month-to-Month,Yes,7,84.55,12.0
6337,92398,40,Female,No,Month-to-Month,No,1,20.15,21.0
6338,94063,29,Male,No,Two Year,Yes,71,116.1,27.0
6340,95687,67,Male,No,One Year,No,64,102.1,26.0
6341,91761,61,Female,No,Month-to-Month,Yes,35,62.1,7.0
6342,92545,63,Male,No,Month-to-Month,Yes,11,78.0,23.0
6345,92358,58,Female,No,Two Year,Yes,71,118.65,21.0
6347,91411,79,Female,Yes,Month-to-Month,Yes,34,79.6,15.0
6348,95323,46,Female,No,Two Year,Yes,69,66.9,7.0
6349,92586,63,Female,No,Month-to-Month,No,9,69.05,5.0
6350,95223,59,Female,No,Month-to-Month,No,1,18.85,21.0
6351,91340,40,Male,Yes,Month-to-Month,Yes,1,50.35,20.0
6353,90822,63,Female,No,Month-to-Month,Yes,13,56.0,10.0
6354,96006,54,Male,No,Month-to-Month,No,7,69.15,7.0
6355,96071,62,Female,Yes,Month-to-Month,No,3,25.25,27.0
6356,95553,78,Male,No,One Year,Yes,57,53.5,24.0
6357,95020,68,Female,Yes,Month-to-Month,No,11,89.7,27.0
6358,95429,48,Female,No,Two Year,No,19,20.15,21.0
6359,95448,70,Female,No,One Year,Yes,72,105.75,16.0
6360,95633,63,Male,No,Two Year,Yes,45,84.35,3.0
6361,95340,70,Female,No,Two Year,Yes,60,49.45,22.0
6362,90745,53,Male,No,Month-to-Month,No,42,79.9,14.0
6364,94560,63,Female,No,Two Year,Yes,55,64.75,20.0
6365,94602,58,Female,Yes,Month-to-Month,No,1,79.55,15.0
6366,93013,42,Female,Yes,Month-to-Month,Yes,6,93.55,5.0
6367,93950,59,Male,Yes,Month-to-Month,Yes,9,18.95,21.0
6368,91905,45,Female,No,Month-to-Month,No,9,40.75,21.0
6370,92086,42,Female,No,Two Year,Yes,43,78.8,27.0
6371,94112,26,Male,No,Month-to-Month,Yes,7,25.05,21.0
6372,91506,22,Male,No,Two Year,No,71,100.2,27.0
6373,92027,68,Female,No,Two Year,No,32,79.3,11.0
6374,92883,31,Female,No,Two Year,No,8,20.85,21.0
6376,94603,57,Female,Yes,One Year,No,12,74.05,22.0
6377,95033,62,Female,No,One Year,No,51,107.45,6.0
6379,92061,49,Male,No,Month-to-Month,Yes,3,19.1,21.0
6381,95720,49,Male,No,Month-to-Month,No,35,20.75,21.0
6382,94569,20,Male,No,Month-to-Month,No,27,19.15,21.0
6383,92028,48,Male,Yes,Month-to-Month,Yes,3,69.35,6.0
6384,93611,66,Female,No,Two Year,No,2,81.5,22.0
6385,92126,26,Male,Yes,Month-to-Month,Yes,18,90.7,26.0
6388,92254,35,Male,No,Month-to-Month,Yes,41,89.2,16.0
6391,96024,39,Female,No,One Year,No,64,65.8,17.0
6392,92122,71,Male,Yes,Month-to-Month,No,27,30.75,13.0
6393,92278,48,Female,Yes,Month-to-Month,Yes,3,96.6,13.0
6394,95388,69,Female,Yes,Month-to-Month,No,1,50.55,2.0
6395,91706,77,Female,No,One Year,No,65,94.4,25.0
6396,95991,37,Female,No,Month-to-Month,Yes,24,94.6,3.0
6397,90232,52,Female,No,One Year,Yes,51,56.4,24.0
6398,92563,67,Male,Yes,Month-to-Month,Yes,13,95.25,6.0
6399,92301,22,Female,Yes,Month-to-Month,Yes,61,19.4,21.0
6401,93933,23,Female,No,One Year,Yes,69,26.3,21.0
6402,93905,37,Male,No,One Year,No,44,20.6,21.0
6403,93901,35,Female,No,One Year,No,70,26.05,21.0
6404,95558,42,Female,No,Two Year,No,40,20.15,21.0
6408,90806,51,Male,No,Two Year,No,62,86.1,23.0
6409,95488,44,Male,No,Month-to-Month,Yes,50,39.45,23.0
6410,92364,66,Male,No,Two Year,No,64,102.1,8.0
6411,92268,50,Male,No,Month-to-Month,No,47,100.75,25.0
6412,91710,56,Female,Yes,Month-to-Month,No,54,111.1,16.0
6413,93960,64,Female,No,Two Year,No,47,20.25,21.0
6414,95456,29,Male,No,Two Year,No,58,20.8,21.0
6416,95336,63,Female,No,Two Year,No,60,25.0,21.0
6420,93254,49,Male,No,Month-to-Month,Yes,22,24.85,21.0
6421,95324,54,Female,No,Month-to-Month,Yes,11,94.2,4.0
6423,92126,61,Female,Yes,Month-to-Month,Yes,5,81.0,23.0
6424,95960,39,Male,No,Month-to-Month,No,14,48.8,24.0
6425,95945,40,Female,No,Month-to-Month,No,23,54.4,11.0
6426,93667,58,Female,Yes,One Year,No,50,108.55,14.0
6427,93436,32,Male,No,Month-to-Month,No,2,19.4,21.0
6428,93908,29,Female,Yes,Month-to-Month,Yes,17,85.45,26.0
6429,95922,35,Male,No,Two Year,No,59,54.15,9.0
6430,93433,31,Male,No,Month-to-Month,No,1,19.75,21.0
6431,90059,60,Female,Yes,Month-to-Month,Yes,15,55.7,8.0
6432,93013,36,Male,No,One Year,Yes,61,79.8,5.0
6434,94577,27,Female,No,Two Year,No,10,26.1,21.0
6435,92102,46,Female,No,Two Year,Yes,69,82.45,22.0
6441,94538,36,Male,Yes,Month-to-Month,Yes,1,45.7,17.0
6442,93266,69,Male,No,Two Year,Yes,16,85.05,6.0
6443,90010,29,Male,No,Month-to-Month,No,1,20.3,21.0
6444,90057,22,Female,Yes,Month-to-Month,Yes,1,85.45,27.0
6448,91405,65,Female,No,Month-to-Month,Yes,18,103.6,3.0
6449,94941,40,Female,No,Month-to-Month,Yes,23,98.7,19.0
6450,95464,75,Male,Yes,Month-to-Month,Yes,7,89.5,27.0
6451,94585,51,Male,No,One Year,No,51,86.35,13.0
6452,94555,28,Male,No,Two Year,Yes,64,19.7,21.0
6453,93657,41,Male,No,Two Year,Yes,69,84.7,7.0
6454,92337,44,Male,Yes,Month-to-Month,Yes,1,24.45,2.0
6455,94080,80,Male,No,Two Year,No,2,19.2,21.0
6459,92117,35,Female,Yes,One Year,No,49,100.45,19.0
6460,93541,38,Female,No,Two Year,Yes,68,79.6,14.0
6462,93721,46,Female,No,Month-to-Month,No,29,19.35,21.0
6464,93664,47,Female,No,Month-to-Month,No,14,25.55,21.0
6465,92882,57,Male,No,One Year,No,56,52.7,27.0
6466,90062,43,Female,No,Two Year,No,6,19.65,21.0
6467,93210,50,Male,No,Two Year,Yes,6,80.25,10.0
6468,94121,61,Female,No,Two Year,No,71,25.0,21.0
6470,90023,41,Female,Yes,Month-to-Month,Yes,41,113.6,10.0
6471,95204,34,Female,No,Month-to-Month,No,15,48.85,23.0
6473,93041,75,Female,No,Two Year,No,44,104.15,9.0
6475,95018,41,Female,No,One Year,No,52,19.6,21.0
6476,94539,62,Male,Yes,Month-to-Month,No,17,90.2,9.0
6479,92211,47,Female,Yes,Month-to-Month,Yes,26,90.8,11.0
6480,91403,48,Female,No,Two Year,No,53,20.9,21.0
6481,95819,70,Female,Yes,Month-to-Month,Yes,1,19.45,21.0
6482,95944,45,Female,No,Two Year,No,50,70.35,20.0
6483,91320,19,Male,No,Two Year,Yes,24,24.1,21.0
6484,96057,26,Female,No,Month-to-Month,No,38,20.45,21.0
6486,93627,69,Female,Yes,Month-to-Month,Yes,24,93.55,12.0
6487,95251,65,Male,Yes,Month-to-Month,Yes,19,95.9,4.0
6490,94124,38,Female,No,One Year,Yes,63,79.7,24.0
6493,95969,42,Male,No,One Year,No,37,67.45,14.0
6494,94709,70,Female,No,Two Year,Yes,18,84.95,23.0
6495,92257,42,Male,No,One Year,No,44,65.4,2.0
6496,96136,57,Female,Yes,Month-to-Month,Yes,7,70.75,6.0
6497,94110,51,Female,No,Month-to-Month,Yes,1,44.0,26.0
6498,92249,56,Female,No,Two Year,No,69,61.4,19.0
