,CaseOrder,Customer_id,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Multiple,OnlineSecurity,TechSupport,StreamingTV,Tenure,MonthlyCharge,Bandwidth_GB_Year
8244,8245,M494039,5115,3,45,12616.3,10.20316,13,0,0,0,1,0,0,1,70.89738,275.1336,6621.872123
8245,8246,C450994,9956,0,71,43468.48,7.563689,17,0,0,0,1,0,0,1,45.93241,232.6378,4718.201931
8246,8247,V650172,22836,2,87,20782.03,6.252582,12,0,0,1,1,0,0,1,70.14712,182.4676,6036.455962
8247,8248,O934927,161,0,58,18436.32,8.282234,8,0,0,1,0,0,1,0,45.92276,137.4872,3903.920552
8248,8249,H866338,41563,1,53,44554.14,7.891108,17,1,0,0,1,0,0,1,62.84168,220.1615,5780.016925
8249,8250,D477172,902,3,60,42104.22,11.67546,9,2,0,0,1,0,0,0,69.68937,157.4836,6004.729268
8250,8251,V624141,36959,0,38,26353.03,6.445166,12,0,0,0,0,0,0,0,63.64621,169.9378,5503.629445
8251,8252,P639279,392,0,76,35415.95,12.36724,7,3,0,0,1,0,1,1,70.4936,204.9496,6099.562776
8252,8253,U376096,145,0,48,18498.45,7.815757,12,2,0,0,1,0,1,0,48.56433,194.9525,4807.120751
8253,8254,Q08338,2171,2,45,43096.85,8.01759,14,0,0,0,0,0,0,1,58.06194,139.9349,5581.366717
8255,8256,E204987,490,0,23,12881.49,10.51765,17,1,1,0,0,1,0,1,60.97619,210.127,5659.896946
8256,8257,L682106,689,0,80,12473.92,11.79419,15,1,0,0,0,0,1,0,52.87464,182.447,4569.936966
8257,8258,G59211,69,4,44,14876.79,6.593658,11,0,0,0,0,0,0,1,61.4943,242.6281,5774.455432
8258,8259,T590890,2325,0,19,5156.97,11.64392,14,2,0,0,1,1,0,1,58.15583,245.1283,5974.298824
8259,8260,K858387,3223,5,47,4986.92,7.853321,11,2,0,0,0,0,0,0,52.39253,112.4551,4534.558824
8260,8261,T203673,335,3,63,35901.58,6.406512,10,2,1,0,1,0,0,0,63.5224,169.9671,5571.995482
8261,8262,M966711,1068,4,30,38373.52,7.763471,5,0,1,1,1,1,0,0,60.1501,140.0013,5758.657128
8262,8263,Q579568,8981,0,71,92399.2,11.28086,11,0,0,0,0,1,0,1,54.97976,119.9568,5116.164536
8263,8264,T898110,845,0,46,9310.14,6.927298,16,0,0,0,1,1,1,0,63.28052,229.9931,5766.345962
8264,8265,V85177,29,3,70,45249.29,9.988954,11,1,0,0,1,0,1,1,63.01044,217.4725,5683.580246
8266,8267,K379806,23230,1,25,48702.23,12.47071,14,1,0,0,1,1,0,1,58.28008,265.1283,5629.15203
8267,8268,R818704,12389,1,62,20921.95,8.623899,10,0,1,0,0,1,0,1,54.68337,245.1457,5179.277309
8268,8269,T545830,319,1,30,52758.91,11.46155,14,1,0,0,1,1,1,0,69.56109,182.4833,6037.093005
8269,8270,G421530,37080,0,67,17899.79,8.565618,14,0,0,0,0,1,0,1,52.64455,139.9568,4571.4966
8270,8271,Z112267,507,1,73,45512.2,11.54034,13,0,0,0,0,1,1,1,54.87839,167.4847,5362.598684
8271,8272,S289971,5985,1,66,72870.66,13.83085,9,3,1,1,0,0,1,0,69.7211,174.9699,6525.625338
8272,8273,E833651,516,3,74,19659.9,6.115623,14,0,1,0,0,0,1,1,55.15571,152.4907,4907.861735
8273,8274,L615653,7263,0,65,18833.25,9.430403,15,1,1,0,1,1,1,1,52.95508,235.1884,4979.327874
8274,8275,V33143,12063,0,54,80751.69,5.663817,11,0,0,0,1,0,1,0,57.92383,124.9935,4887.181609
8276,8277,V502095,1098,1,87,38131.01,6.185475,10,1,0,0,1,0,0,0,39.27289,179.9476,3354.624637
8277,8278,M543828,1239,1,37,63467.94,8.366414,10,0,0,0,0,0,1,1,71.67868,222.6143,6872.209499
8279,8280,W536728,301,1,41,15651.78,10.09753,13,0,1,0,1,0,0,0,69.70982,167.4564,6015.97413
8280,8281,F853511,12390,1,88,87907.66,12.10813,13,0,0,0,1,1,1,1,67.92804,267.6647,6208.609729
8282,8283,R425303,14555,2,64,10471.59,9.379331,16,0,0,1,1,0,0,1,52.58546,240.1149,4849.21743
8283,8284,O265761,28744,0,66,43588.1,8.486165,15,1,0,0,1,0,0,1,61.85982,252.6378,5626.157729
8284,8285,C764614,12908,1,55,12702.36,10.71778,14,2,0,0,0,1,1,1,54.36032,132.5127,4871.680899
8285,8286,X262381,1134,1,76,25350.75,8.130367,9,0,0,0,1,0,0,1,65.19187,220.1149,6225.526096
8286,8287,Z709323,2431,0,29,6988.17,12.73528,12,1,0,0,0,1,0,0,71.44569,104.9923,6087.732666
8287,8288,T412362,6165,2,41,23120.09,12.98993,8,0,0,0,0,0,0,1,71.50838,149.9621,6273.914368
8288,8289,Z12981,3101,0,26,10064.84,4.484085,10,1,0,0,0,1,0,0,69.9386,114.9728,5880.090684
8289,8290,J19867,1446,2,76,29993.81,6.909162,13,2,0,0,1,1,0,0,68.47117,147.4783,5811.727081
8290,8291,Y824371,23329,1,32,19594.02,7.552433,13,2,1,0,1,0,0,1,57.81039,230.1344,5445.458747
8291,8292,T420833,6039,2,61,43750.46,9.644709,8,1,0,0,1,1,0,0,48.59906,204.961,4486.299295
8292,8293,Z135149,830,3,19,63977.13,6.008081,15,0,0,0,0,1,0,0,70.00545,117.4835,6160.553033
8293,8294,Y452565,1720,1,39,48908.22,9.624033,8,3,0,0,0,1,0,1,64.37488,177.6508,5916.705233
8294,8295,U859942,11268,1,41,13549.81,8.477589,8,2,1,0,1,1,0,0,55.71809,184.961,5517.899709
8295,8296,D683409,949,6,26,31716.91,4.068396,16,0,1,0,1,0,1,1,54.73234,174.9768,5514.354742
8296,8297,O47416,1261,3,47,13978.55,8.952255,16,1,1,0,0,1,0,0,67.83633,114.9728,5731.337685
8297,8298,E529202,30935,2,44,51669.46,11.7614,8,0,2,0,1,0,0,0,61.91553,192.4705,5549.111256
8298,8299,K145675,0,3,55,23095.6,11.84008,8,4,0,0,0,0,0,1,67.35636,137.4392,5786.391502
8299,8300,R458698,86,4,19,12378.01,14.8515,9,1,1,0,0,0,0,0,57.527,92.45514,5347.491386
8301,8302,A59966,960,1,29,26661.36,8.58683,13,1,1,0,0,0,0,0,71.92785,182.4608,6327.647329
8302,8303,D139779,49907,0,48,26480.5,10.85729,11,0,0,0,0,0,0,0,69.16679,114.9509,6259.287322
8303,8304,X218433,710,2,25,41467.56,7.40371,14,1,0,0,1,1,0,1,65.22821,210.1563,6135.261321
8304,8305,Q917221,2594,3,74,23519.01,8.838694,8,0,0,0,1,0,1,0,52.1213,157.4698,4356.229848
8305,8306,V405018,202,6,88,82535.24,8.10792,12,0,0,0,1,0,1,1,69.22914,252.624,6261.739568
8306,8307,S122516,168,0,37,25050.64,7.940397,15,0,1,0,0,0,0,0,66.29517,134.9509,5646.563818
8307,8308,W528695,15589,1,84,42034.08,9.158931,13,0,0,0,1,0,0,0,55.67421,167.4564,4724.945111
8308,8309,F965908,1570,0,53,17413.73,13.05714,11,1,0,0,0,0,0,1,67.23058,187.6094,6365.24676
8309,8310,O769028,6524,3,45,63708.34,7.71243,12,1,0,1,1,1,0,0,64.46474,150.0208,5712.721051
8310,8311,B25572,14989,0,31,23191.81,9.894645,11,0,0,0,1,0,0,1,46.84844,220.1149,4839.25878
8311,8312,Z558216,5705,3,36,19364.23,7.500922,9,0,0,0,1,1,0,1,62.08563,265.1283,5966.47536
8312,8313,F995738,1509,0,73,9950.46,9.093379,12,1,0,0,0,1,0,1,52.59645,210.127,4809.347606
8314,8315,L862133,728,5,85,65012.85,7.761601,16,2,0,0,0,0,1,1,60.70855,149.9483,5209.217209
8316,8317,X773584,29404,3,71,10922.91,13.32505,7,1,1,0,1,1,1,1,54.59144,165.0182,4971.679712
8317,8318,V316925,30785,2,89,54859.16,10.1755,12,1,0,0,1,0,0,1,44.21572,262.6106,4222.497317
8319,8320,V08639,1599,4,65,37004.73,8.816743,9,0,0,0,0,0,0,0,66.44706,169.9378,5767.740142
8320,8321,Y465694,103732,0,37,23239.84,13.23123,7,1,0,0,0,1,0,1,64.52797,245.1457,6037.103766
8321,8322,Z399108,18074,3,55,14106.94,11.7697,14,1,0,0,0,0,0,1,45.62851,175.1331,4267.521539
8322,8323,P496804,256,3,60,29753.9,13.19849,12,0,0,1,0,1,0,1,66.16108,210.127,6008.726494
8323,8324,T976152,2917,1,76,9802.05,12.76536,11,2,2,0,1,0,0,0,43.91274,192.4705,3938.300864
8324,8325,X497460,64,3,35,45166.7,8.637922,6,0,1,0,1,1,0,0,61.69408,204.961,5593.020458
8325,8326,U781970,446,2,72,14761.9,9.540415,7,2,2,1,1,1,0,0,67.02374,127.4783,6037.450539
8327,8328,R349356,41276,1,73,20618.01,10.08633,15,1,0,0,1,0,0,1,56.67924,204.9634,5042.032681
8328,8329,E585594,778,1,54,52756.23,9.722124,14,1,1,1,0,1,0,1,58.59644,139.9568,5085.534857
8329,8330,T802642,28049,3,82,89484.89,12.74981,11,2,0,0,0,0,0,0,53.47075,92.5018,4445.615287
8330,8331,C628526,1431,0,43,6825.46,12.84155,15,1,0,0,1,0,0,1,55.83128,207.6386,5122.454947
8331,8332,V779868,1020,1,71,29732.11,6.519561,11,1,0,0,0,0,1,0,71.31142,124.9643,5804.942334
8332,8333,V852074,2311,1,74,23283.85,5.819784,13,1,0,1,0,0,1,0,49.59222,117.4872,4596.408358
8333,8334,J891959,14659,1,78,83983.27,5.982841,12,0,1,1,0,0,1,1,40.21109,210.138,3784.965371
8334,8335,S664878,4388,1,27,4498.71,17.46416,13,2,0,1,1,1,1,1,63.3194,164.9715,6050.815837
8335,8336,T122908,693,0,78,51371.19,12.88716,10,2,1,0,1,1,0,1,47.86746,242.6326,4430.367889
8336,8337,N132794,115,4,18,16151.73,7.692979,9,1,1,0,0,0,0,1,60.45695,222.6281,6227.256543
8337,8338,N853478,74413,1,18,30686.01,7.070032,14,2,0,1,1,0,0,0,66.02069,124.9607,6108.607607
8338,8339,N21122,5016,3,52,20240.87,8.732089,12,0,0,0,1,0,0,0,66.13718,157.4836,5739.899898
8339,8340,Q272593,8720,3,35,3157.81,15.27827,12,3,2,0,0,1,1,0,65.13745,184.9647,5807.53439
8340,8341,K446948,1928,3,38,62064.97,15.18246,9,1,0,0,1,0,1,1,71.68832,182.4538,6273.353878
8341,8342,O852356,1122,5,37,47777.77,14.62375,16,0,0,0,1,0,1,0,40.78534,157.4698,3610.264679
8342,8343,W901724,39,1,89,28658.87,13.26656,4,4,1,0,0,0,0,0,70.77468,169.9378,6033.581345
8343,8344,X451330,25,4,51,30913.36,13.2899,8,3,1,0,0,0,1,1,65.93469,117.472,5765.178653
8344,8345,H825036,4308,4,84,54091.65,8.2556,11,3,2,0,1,0,0,0,57.26943,169.9671,5107.688262
8345,8346,T846054,4389,1,49,11267.89,6.764861,11,1,2,0,0,1,0,0,63.71082,117.4686,5832.660558
8346,8347,N960316,43461,1,85,22535.7,10.03575,12,1,0,0,1,1,0,1,67.49463,245.175,6225.546359
8348,8349,U935536,1162,2,60,13547.69,11.58313,13,0,0,0,1,1,1,0,42.25122,207.4974,3878.814514
8349,8350,T853936,3860,0,73,46826.7,7.802713,12,4,0,0,0,1,1,0,65.47514,127.482,5446.877589
8350,8351,T364930,843,1,43,21569.82,7.599065,14,0,0,0,0,0,1,0,44.57297,92.48802,3788.13967
8352,8353,U836701,70,0,29,35989.93,9.230836,13,2,0,0,1,0,0,1,52.53037,169.9447,4636.42318
8353,8354,C125598,1046,2,25,23449.18,9.889813,17,1,1,0,1,0,0,0,48.03223,182.4433,4896.176201
8355,8356,D702658,9399,0,79,74519.58,15.41723,8,1,0,1,1,1,0,0,51.41852,194.9882,4505.604532
8356,8357,X896373,2491,0,62,25647.81,9.021887,10,0,0,0,1,0,0,1,58.4866,240.1149,5277.732479
8357,8358,G668616,33953,1,32,44165.04,10.47355,10,2,0,1,1,0,1,1,48.49789,217.4725,4557.472307
8358,8359,C843114,119,2,24,37694.14,8.645692,10,0,1,1,0,0,1,1,59.49864,139.9678,5311.713263
8359,8360,Z351303,3365,0,57,21253.32,4.612988,6,0,0,0,1,0,0,0,60.08382,179.9794,5229.143504
8360,8361,F679245,1148,3,75,49737.57,12.54984,11,0,0,0,1,0,0,1,50.94315,162.4676,4946.54616
8361,8362,R398309,5823,1,23,70354.12,8.775775,19,0,0,1,0,1,0,1,54.50263,162.4526,4945.724284
8362,8363,D522183,19747,0,71,48628.18,9.836612,13,1,0,0,1,1,0,0,45.22174,204.961,4032.926983
8363,8364,A206123,12153,3,68,33056.02,10.5873,11,1,0,0,1,0,0,0,67.88471,124.9607,6076.692844
8364,8365,K637432,5402,3,20,20215.1,7.570833,8,2,0,0,0,0,1,1,63.59872,117.472,5644.627475
8366,8367,T105381,6833,0,54,78242.35,7.296658,11,2,0,0,1,1,1,0,43.46156,182.4833,3871.367991
8367,8368,L593727,9560,3,35,37955.41,4.545091,12,2,1,1,1,0,1,0,54.63591,192.4885,4951.560917
8368,8369,V173338,54,0,56,7203.02,10.96178,11,2,0,1,0,1,0,0,50.3835,164.9785,5014.025544
8369,8370,U606583,62,6,79,22243.66,13.3254,17,4,0,1,0,0,1,0,45.88967,104.9643,4263.127961
8370,8371,G215973,530,0,78,52286.02,13.08501,16,1,0,0,1,0,0,1,66.2073,220.1615,5943.037284
8371,8372,B319628,46,3,65,20138.55,7.645854,8,1,1,0,0,0,0,1,57.4079,210.1051,5754.451842
8372,8373,H633094,3899,4,47,28226.03,7.071665,11,2,0,0,0,0,0,0,55.42229,169.9378,4923.409973
8373,8374,L108717,123,4,61,12170.42,8.968022,11,1,0,0,0,1,1,1,40.96005,155.0084,3893.3098
8374,8375,S302176,853,3,30,20769.65,8.318438,13,3,0,0,0,0,1,0,59.48183,162.447,5781.09568
8376,8377,G598131,32568,4,40,27211.31,11.67884,14,1,0,0,0,1,0,1,39.22782,202.65,4443.924934
8377,8378,E338308,2226,1,57,79248.45,11.64092,13,2,0,0,1,0,0,1,52.56715,240.1149,4886.937383
8378,8379,S596284,214,3,41,11388.33,10.08809,18,2,1,0,1,0,0,0,41.75833,192.4705,3938.094495
8380,8381,A415870,55652,2,83,43672.55,12.54155,13,0,2,0,0,0,0,0,70.01227,114.9509,6193.095055
8382,8383,B424640,294,0,53,10475.58,5.327354,7,5,1,0,0,1,0,0,71.32046,137.4686,5994.956113
8383,8384,V914507,15201,3,72,32596.51,4.332488,12,1,0,0,1,0,0,0,65.24225,124.9607,5929.34648
8384,8385,X52150,43801,0,43,12824.19,10.21764,11,0,0,1,1,1,0,1,48.50031,194.9581,4429.501145
8385,8386,N263562,64,3,74,18785.9,10.74516,10,2,1,0,0,0,1,1,53.15277,220.1185,4873.126502
8386,8387,F371642,181,1,78,25684.14,8.563528,15,1,0,0,0,0,0,1,59.35209,117.4392,5407.054485
8387,8388,V463431,60699,2,24,64277.43,8.619676,10,0,0,0,0,1,0,0,55.22442,94.97283,5156.063895
8388,8389,I552955,10109,5,75,85614.86,8.434635,13,2,1,0,0,0,0,0,62.72855,104.9781,5706.02232
8389,8390,T813428,650,2,35,17300.45,6.275178,14,2,0,0,0,0,0,0,56.43572,79.97886,4726.723807
8391,8392,R486479,63894,0,74,70618.67,12.09357,9,1,0,0,0,1,0,0,69.38376,152.4555,6426.704792
8392,8393,T174066,46904,0,33,22295.17,12.83245,13,0,0,0,0,0,0,0,45.91919,169.9378,4149.794964
8393,8394,V249937,2723,0,67,32672.77,6.307844,17,1,0,0,0,0,0,0,70.99616,114.9658,5999.083618
8395,8396,R836772,5192,0,32,52543.98,5.086843,14,2,0,0,1,1,1,1,63.88028,207.4673,5777.144351
8396,8397,X789375,2011,0,43,34471.13,10.01693,9,0,0,0,0,0,1,1,68.00942,235.1372,6692.362545
8397,8398,V142415,4522,5,25,39654.43,14.48531,19,1,1,0,0,1,0,1,63.04815,200.1465,6023.971515
8398,8399,Z968343,4941,0,89,24220.94,11.50669,11,0,0,0,1,1,0,0,64.33856,172.4848,5540.302436
8399,8400,P471639,6823,0,65,52905.61,5.818841,14,0,1,0,1,0,0,1,62.23314,149.9447,5773.964084
8400,8401,W964977,695,4,76,47254.65,8.342814,8,1,0,1,1,0,0,0,59.14986,169.9671,5205.709911
8401,8402,W365170,18015,1,58,24040.95,12.12826,10,0,0,0,1,1,0,0,71.7825,147.4783,6111.281156
8402,8403,P802061,32259,1,72,72654.19,11.40682,12,3,0,0,0,0,0,0,43.93445,159.965,3798.956979
8403,8404,Z580866,472,7,28,58391.65,10.14164,17,3,0,0,1,0,0,1,68.97498,159.9642,6296.620487
8404,8405,O383133,861,3,52,10892.54,9.29496,10,0,1,1,0,0,0,0,43.69919,127.4421,4235.170641
8405,8406,Z247475,872,0,89,22554.89,2.269867,13,1,0,0,1,0,1,1,50.76631,162.5005,4431.684055
8406,8407,W603761,3050,4,57,57497.76,9.154572,14,0,0,0,0,0,0,1,36.98095,220.1323,3668.332806
8407,8408,D384724,279,2,38,57108.11,11.07482,12,0,1,0,0,0,1,0,54.8376,162.4937,5015.195312
8408,8409,A430952,8774,1,30,2468.7,9.485819,14,2,0,0,1,1,0,0,64.08859,149.989,5732.340761
8409,8410,Q848470,913,1,22,17563.31,11.36276,17,0,0,0,1,0,1,0,45.96907,124.9935,4043.335333
8410,8411,U26172,1104,6,27,74305.5,6.975482,14,0,0,1,0,1,0,1,48.04306,222.65,4856.923385
8411,8412,V161009,17334,1,36,31962.04,11.60075,9,2,1,0,0,0,1,1,60.16674,220.1185,5510.855205
8413,8414,Q981830,581,6,84,9275.55,9.32007,11,1,2,0,1,0,1,0,41.72598,137.4698,4059.807666
8414,8415,C908760,2775,0,31,19683.44,10.31058,13,3,0,0,1,1,0,1,53.86603,242.6326,5123.028136
8415,8416,V438879,5185,2,82,18679.11,6.584119,16,0,0,0,0,1,1,0,63.96033,162.4689,5514.499448
8416,8417,U892775,1010,3,87,5043.14,9.256176,17,2,0,0,0,1,1,0,58.34548,154.9919,5567.462774
8418,8419,X515591,32013,0,70,46656.47,14.89582,8,1,0,0,1,1,0,1,70.59181,164.9853,6602.811435
8419,8420,H878507,188,2,19,13240.53,6.921566,12,0,0,0,0,0,0,0,55.62538,79.97886,4798.898882
8420,8421,Q951171,220,1,77,42679.8,6.950896,13,0,0,0,1,1,0,1,54.06613,242.6326,4972.337033
8421,8422,A508226,3814,3,80,14009.63,10.37611,12,0,0,0,1,0,0,0,60.98195,182.4433,5725.421883
8422,8423,G629174,3353,1,70,52171.43,11.06332,14,1,0,0,0,0,1,1,51.53345,220.1185,4644.934479
8423,8424,B488148,35317,0,33,32076.79,8.016783,10,1,0,0,0,0,1,0,64.48611,172.4742,5666.607489
8424,8425,I220296,464,2,54,27479.16,8.238358,14,0,1,0,0,1,0,1,65.63056,132.4798,6238.373858
8425,8426,N580999,2240,3,23,37542.28,10.67482,10,2,0,0,1,0,0,0,51.53674,172.4705,5129.540139
8426,8427,I309319,41,4,58,5026.38,12.23929,15,0,1,0,0,1,1,0,48.76309,129.9926,4409.527019
8427,8428,R577652,4204,2,41,23024.38,11.86028,10,0,0,0,1,0,0,1,71.02583,220.1149,6849.08497
8428,8429,U559614,15326,1,55,93186.26,8.332958,10,2,1,1,0,0,0,1,47.52483,117.4858,4185.014737
8429,8430,K260487,3216,4,59,61395.66,11.51296,17,1,0,1,0,0,0,1,68.03642,117.4392,6273.278412
8430,8431,B918969,6172,4,80,53563.03,12.29361,9,1,0,0,1,0,0,1,63.37764,262.6106,5836.607029
8431,8432,A753189,1706,0,84,27123.66,12.32696,13,1,0,1,0,1,1,0,69.36684,165.0113,5986.22023
8432,8433,S631680,657,1,60,17595.42,8.974128,12,0,0,0,0,0,0,1,64.91577,187.656,5902.115401
8433,8434,D665731,10586,7,24,6695.49,10.96135,7,1,0,0,1,0,1,0,60.74742,157.4698,5350.10612
8434,8435,N531201,136,4,61,34411.1,12.81844,13,2,1,0,0,1,0,0,65.25348,137.4686,5598.578895
8435,8436,N731402,105,2,68,25568.0,11.3868,5,1,0,0,1,1,0,0,60.80126,197.484,5961.810975
8436,8437,B525987,27476,2,49,73309.86,10.56199,14,2,0,0,1,1,1,1,55.75197,235.1417,5697.928731
8437,8438,U565222,591,1,71,25190.07,16.01645,8,1,2,0,0,0,0,0,61.23692,182.4608,5396.238934
8438,8439,B816555,25752,5,32,22117.1,6.468919,12,3,0,1,0,1,0,1,42.93116,190.1737,4390.887942
8439,8440,X359321,1349,0,58,24526.83,8.112139,9,1,0,0,0,0,0,1,64.76289,242.6281,5912.297497
8440,8441,Q103360,9298,1,35,52337.71,14.25864,10,0,0,0,1,1,0,0,63.70616,182.4653,5602.325929
8441,8442,V807781,24494,0,31,80309.69,12.1242,11,0,1,0,1,0,0,0,66.74044,112.4844,5598.395048
8442,8443,W166540,44300,1,43,89970.37,11.44246,9,1,1,0,1,1,0,1,43.69814,235.1555,4732.920025
8443,8444,Z746394,2098,1,19,36574.47,9.897425,19,1,0,1,1,0,1,0,55.89461,192.4885,5045.584915
8444,8445,S248032,7281,0,53,31894.71,8.29404,16,1,1,0,1,0,1,1,61.2082,184.9496,5827.639737
8445,8446,N306950,22929,2,41,27472.28,6.391658,10,0,0,0,1,0,1,0,67.75127,124.9935,5714.326706
8446,8447,G217247,52,0,50,39651.69,11.87438,12,2,0,0,0,0,0,0,67.11199,159.965,5739.420369
8447,8448,R655332,6079,1,77,4489.66,11.84221,15,1,0,0,1,0,0,0,55.18746,147.4564,5121.506186
8448,8449,D84377,785,7,56,42789.24,8.91884,15,2,1,0,0,1,0,0,71.97435,164.9785,6916.339606
8449,8450,V205649,312,2,55,23279.78,10.37357,15,0,1,0,1,0,1,1,41.67396,287.6427,4168.120303
8450,8451,L944578,179,0,27,29353.41,7.662668,11,1,0,0,0,0,0,1,68.55339,139.9349,6438.459484
8451,8452,E324565,12954,1,68,35741.44,7.626861,11,0,0,1,0,0,0,0,61.13096,149.9845,5397.392962
8452,8453,I889643,880,1,61,32502.96,10.03188,12,1,2,0,0,0,0,1,68.41538,117.4392,6205.418228
8453,8454,M447069,7780,4,37,26887.33,11.00147,9,0,0,0,1,0,1,1,66.23131,287.6427,6347.9348
8454,8455,K963843,29,1,23,53640.47,10.44139,13,2,0,0,1,1,0,0,59.64391,217.484,5487.953653
8456,8457,F229213,913,3,88,30836.33,7.908562,11,2,1,0,0,0,1,0,70.17136,137.4872,5884.793295
8458,8459,Y98868,395,1,25,43088.83,10.699,12,1,1,0,1,1,0,1,56.26037,242.6326,5322.61702
8459,8460,S510657,1106,2,68,14038.55,15.92998,12,0,0,1,0,0,0,0,46.66033,104.9781,4320.023398
8460,8461,E11476,174,4,83,13285.84,10.42544,11,0,0,0,0,1,0,0,69.06894,184.9785,6083.905265
8461,8462,H995944,12531,1,62,6759.91,15.28653,11,2,1,0,1,0,0,1,68.45528,240.1149,6125.329205
8462,8463,F112601,3300,3,20,40074.01,16.68122,12,1,0,0,0,0,1,1,65.05265,235.1372,6617.854017
8463,8464,V632030,4776,0,23,6820.51,10.93998,10,2,1,0,1,0,0,1,64.48112,149.9447,6048.807482
8465,8466,V412148,2357,2,55,22716.52,12.66535,9,0,1,0,0,0,1,0,71.24754,139.9979,6127.777658
8466,8467,Z193166,22294,1,58,52797.42,17.67735,6,0,0,0,1,0,1,1,62.69829,267.6427,6310.736148
8467,8468,I873153,44759,0,84,17260.93,10.47784,12,0,1,0,1,0,0,0,38.58318,147.5031,3296.618156
8468,8469,T59719,924,2,77,62292.07,3.406276,17,2,0,0,0,0,1,1,62.71436,152.4441,5861.982807
8469,8470,O492751,706,0,56,6435.12,8.799224,15,0,1,0,1,0,0,0,70.63479,169.9671,6171.479592
8470,8471,I38410,1397,6,22,100257.6,13.51521,16,1,0,0,0,0,0,0,60.04717,147.4421,5434.193829
8471,8472,O406255,1416,0,63,23355.34,14.05088,14,0,0,0,1,1,0,0,52.9247,127.4783,4932.430411
8472,8473,C742082,1427,6,36,52413.54,7.344589,15,0,0,1,1,1,0,0,69.86605,185.0077,6519.120707
8473,8474,F878212,35573,1,61,27720.47,11.63665,12,1,0,1,1,0,0,1,53.39442,220.1615,5026.753166
8474,8475,T731870,45688,0,76,43216.69,2.61208,16,1,0,0,1,1,1,0,61.36647,195.0062,5351.472842
8475,8476,C883014,28,5,85,24029.52,4.48479,12,0,0,0,1,1,1,1,71.80608,219.9902,6491.869404
8476,8477,D349985,74,7,33,60815.04,7.707569,16,0,0,0,1,1,1,0,50.40492,162.5299,4727.495412
8477,8478,I765697,17808,1,49,8692.66,10.75517,14,3,0,0,0,0,0,1,67.60425,117.4858,5849.950819
8478,8479,L280248,29,0,61,29727.21,8.575295,6,0,0,0,1,1,0,1,60.42738,162.4818,5394.817414
8479,8480,V204161,10727,0,72,27058.36,7.88648,13,3,0,0,1,1,0,1,71.99132,222.6326,6840.191109
8480,8481,J280317,19283,4,53,49125.36,16.4764,13,2,1,0,1,0,1,1,52.26662,184.9496,5218.124457
8481,8482,Y190385,1537,0,85,65640.28,13.78754,14,0,0,0,0,0,0,1,63.81393,222.6281,6206.567047
8482,8483,G650321,166,4,77,33567.58,7.83842,11,0,0,0,1,0,0,0,50.44094,182.4433,4984.621447
8483,8484,P349310,36414,0,53,20832.66,5.828119,16,0,2,0,0,0,0,1,37.04844,129.9621,3715.869075
8484,8485,T360114,4646,4,71,20631.55,6.397555,7,1,0,1,0,1,0,0,60.26349,172.4555,5398.88963
8485,8486,B128794,1430,1,88,55933.65,12.44411,6,2,0,1,1,1,0,0,66.10035,217.484,5803.869496
8486,8487,Y180853,584,0,42,32929.09,11.08114,13,0,1,0,0,1,0,1,46.03183,119.9568,4478.070702
8487,8488,X890251,593,5,44,16465.85,6.665835,13,2,0,0,0,0,1,1,53.24575,149.9483,4732.155898
8488,8489,S550433,1134,0,25,22821.11,15.25427,17,0,1,0,0,1,1,0,61.35418,140.0049,5351.73548
8489,8490,Z327230,738,4,53,35950.39,8.081922,12,1,0,0,0,0,0,0,59.60557,127.4421,5648.297688
8492,8493,P222800,0,3,28,25747.86,11.9755,13,0,0,0,1,0,0,0,71.99418,192.4705,6458.177025
8493,8494,W52065,6543,2,53,4978.33,10.5758,9,1,0,0,0,1,0,1,61.84543,190.1737,5779.47654
8494,8495,Q345034,12695,3,84,30407.3,12.51342,17,0,0,0,1,0,1,1,45.34674,184.9496,4471.648469
8495,8496,W987217,19419,1,75,99132.61,9.073224,10,0,0,1,1,0,0,0,70.99524,202.4433,6087.218845
8496,8497,L595428,4924,0,89,5435.86,8.358239,13,0,0,1,1,1,0,0,66.89948,184.961,6163.633177
8497,8498,D808028,35643,0,37,20406.36,8.849924,10,0,0,0,0,0,1,0,51.58987,194.9699,4608.506607
8499,8500,R407604,48,3,35,67999.95,13.47448,7,0,0,0,0,1,1,0,53.91114,149.9778,4810.280705
8500,8501,W17115,1803,1,34,17175.88,9.008521,15,0,2,0,1,1,0,1,44.14809,242.6326,4347.709252
8501,8502,B950646,2956,1,88,27192.54,14.00066,15,1,0,0,1,1,0,1,49.22149,152.4624,4738.397058
8502,8503,X33849,77342,1,82,54381.23,9.37573,13,0,0,0,1,0,1,0,52.60487,184.9797,5048.660319
8503,8504,S58503,28465,1,64,57498.9,5.604732,8,2,1,0,1,1,0,1,55.02676,265.1283,5234.71552
8504,8505,N253276,1623,0,52,15358.09,10.74978,15,1,2,0,0,0,0,0,50.60009,159.965,4462.198964
8505,8506,W405865,703,0,69,58722.42,9.914814,10,0,1,0,0,1,0,1,48.60336,212.6228,5002.761216
8506,8507,N247032,42910,2,20,28990.97,14.05835,8,0,0,1,1,1,1,0,66.03662,194.9744,5877.566424
