,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Multiple,OnlineSecurity,TechSupport,StreamingTV,MonthlyCharge,Bandwidth_GB_Year
8627,16398,3,57,7163.05,0,11.89701,14,1,1,0,1,1,0,0,197.484,6182.792584
8628,2079,4,63,57437.15,0,9.354817,13,0,1,0,1,1,0,0,169.9741,5260.956377
8629,29499,1,47,26722.64,0,14.34836,14,2,0,0,0,1,0,0,114.9728,5593.200037
8631,1659,1,57,58809.85,0,6.975702,15,0,2,1,0,0,0,0,182.4608,5569.125917
8632,25150,1,40,23806.77,0,10.78835,10,1,0,0,1,1,1,0,184.9939,4286.838179
8633,9155,0,69,69369.55,0,8.272683,8,3,1,0,1,1,0,1,207.4811,5777.625223
8634,5363,1,44,43141.58,0,10.52838,8,1,0,0,0,1,0,1,139.9568,6127.202373
8635,4696,1,31,4145.29,0,11.43356,13,0,0,0,0,0,1,0,182.447,5312.34805
8636,284,0,22,51024.09,0,9.781356,12,0,1,0,1,0,0,0,172.4705,5200.58921
8637,397,1,71,30935.61,0,5.034833,10,0,0,0,1,1,0,0,169.9741,6129.316509
8638,21226,0,80,58528.77,0,9.656326,12,1,1,0,1,0,0,0,144.9607,4088.428701
8639,856,2,22,10589.06,0,15.35408,6,0,1,0,0,1,1,1,237.6549,5608.519136
8641,16194,2,76,34685.97,0,10.26191,16,1,0,0,0,0,1,1,162.4713,4159.078651
8642,590,0,42,47735.26,0,12.50762,13,0,1,0,0,0,0,1,220.1323,5417.413606
8644,30815,2,62,10759.62,1,13.18526,12,0,1,0,1,1,0,1,242.6326,4054.139668
8645,19162,0,41,54540.21,0,13.98197,11,0,0,0,0,1,0,0,137.4686,5340.455949
8646,2468,0,77,25293.87,0,8.545651,13,1,0,1,0,0,0,1,230.1051,4023.11996
8647,6454,1,61,82302.01,0,12.03334,8,0,0,0,1,0,0,0,214.9663,4276.019791
8648,310,1,87,73803.96,0,13.25889,13,1,0,0,1,0,0,0,214.9663,6207.390421
8650,135,0,31,68058.4,0,9.652243,12,2,1,0,1,0,0,1,252.6378,5385.294842
8651,1363,3,20,14817.47,0,7.549896,7,2,0,1,0,1,1,1,235.1591,6547.536791
8652,178,3,69,2680.5,0,12.16638,11,1,0,0,0,0,1,0,162.4937,6337.761157
8653,27,2,67,43140.04,0,3.593769,9,0,1,0,1,1,1,1,207.4673,6026.66605
8654,44233,2,26,73725.59,1,14.16588,8,3,0,0,1,1,0,1,245.1283,4967.376182
8655,1171,1,76,27144.01,0,10.38318,16,1,0,0,0,0,0,0,92.45514,4324.605332
8656,11866,0,40,93242.18,0,13.11179,9,0,0,0,1,1,1,1,187.4673,6092.611808
8657,2123,0,86,34962.75,0,13.14495,14,0,0,0,0,1,1,0,177.4876,6678.820787
8658,31739,1,45,62420.93,0,6.095828,12,3,1,0,0,1,1,1,144.9889,6686.415286
8659,33901,1,37,75451.72,0,10.56544,9,0,0,0,1,0,1,1,252.624,5652.464417
8660,1051,0,77,25259.64,0,11.90975,7,3,0,0,1,1,1,0,162.5299,4844.197414
8661,5491,3,68,38284.67,0,12.54574,14,0,0,0,0,0,0,0,182.4608,4271.125651
8662,1903,0,26,61210.24,0,12.68725,15,3,0,0,0,0,0,1,117.4858,4129.318617
8663,10815,0,75,61350.75,0,5.20269,13,1,0,0,1,0,0,1,159.9642,5630.09035
8665,437,0,87,52838.06,0,12.66209,11,1,0,1,1,0,0,0,157.4836,4491.178233
8666,8920,3,67,24407.64,0,13.39011,10,0,0,0,0,0,0,0,149.9845,6018.467281
8667,3412,1,24,44054.39,0,9.416793,13,0,0,0,0,1,0,0,172.4555,6130.458297
8668,173,3,59,58054.58,0,6.479447,8,2,0,0,1,0,0,1,240.1149,6260.19195
8671,336,0,67,84647.54,0,11.43078,4,0,1,0,0,0,0,0,104.9781,6258.956902
8672,24570,3,54,69911.65,0,13.30886,16,0,0,0,0,0,0,1,220.1323,6509.69336
8673,9768,4,40,36844.26,0,12.87336,17,0,0,0,1,1,0,0,194.9882,3850.583581
8674,2137,0,77,25875.88,0,11.12514,8,2,0,0,0,0,0,1,210.1051,5130.234856
8675,33015,0,80,90621.46,0,11.88565,11,0,0,0,0,1,0,0,172.4555,5181.079994
8676,1551,1,30,26826.69,0,10.92878,14,1,1,0,1,0,0,1,204.9634,4563.3631
8677,2889,1,35,10149.33,0,14.07829,12,0,0,1,0,1,1,1,155.0084,4620.120318
8678,7738,1,80,11920.23,0,13.57544,17,0,1,0,1,1,1,1,164.9715,4300.053916
8679,6380,4,88,27208.28,0,12.59401,12,1,0,0,0,0,0,1,230.1051,5495.763652
8680,214,1,64,51338.06,0,9.305287,13,0,0,0,1,0,0,1,255.1336,6699.368513
8681,60191,0,64,17702.11,0,11.26079,12,2,0,0,1,0,1,0,159.9656,5233.297186
8682,12390,4,33,43343.9,0,10.82867,11,2,1,0,0,0,1,0,172.4742,4744.535154
8683,5282,4,32,38645.12,0,10.77891,13,1,1,0,0,1,1,0,127.482,5753.259075
8684,397,2,81,49975.22,0,11.38322,10,1,0,0,1,1,1,1,235.1417,6821.289567
8685,54,3,49,75040.63,0,12.08421,10,3,0,0,1,0,0,1,204.9634,6139.348089
8686,811,0,73,44282.56,0,8.803547,9,0,0,0,1,1,1,1,219.9902,5338.376401
8687,5334,4,44,18033.08,0,6.863699,7,1,0,1,0,0,1,1,139.9678,4553.52168
8688,1169,3,79,55474.57,0,10.58398,14,2,0,0,0,0,1,0,194.9699,5766.226735
8689,26759,7,42,28147.43,1,13.1858,13,0,0,0,1,0,0,1,232.6378,5918.076763
8690,5350,0,30,37631.87,0,9.014063,15,1,0,0,0,1,0,0,152.4555,6256.189224
8691,9205,0,24,30834.89,0,13.85041,17,1,0,0,1,0,0,0,159.9794,6531.657744
8692,8577,3,57,14549.37,0,13.63409,14,0,0,0,0,0,0,0,182.4608,4745.40142
8693,11897,3,22,82749.1,0,15.50911,11,0,0,0,1,0,0,1,182.4676,6166.262519
8695,159,1,58,36569.31,0,9.20179,13,1,0,0,1,1,0,0,137.4978,4401.494135
8696,7485,0,68,23962.0,0,10.60652,14,1,1,0,0,0,0,0,127.4421,5662.202015
8697,488,4,74,7729.12,0,4.868635,16,2,1,0,0,0,1,0,124.9643,4626.563441
8698,195,1,87,55132.91,0,9.570081,13,0,0,1,0,0,1,0,117.4872,6244.295389
8699,898,3,57,33550.48,0,12.25941,12,0,1,0,0,0,0,0,134.9509,3281.794165
8700,25928,3,34,10655.22,0,8.70545,18,1,0,0,1,0,0,1,169.9447,6342.815783
8701,813,1,35,16214.75,0,13.69583,14,1,1,0,1,0,0,0,125.0073,6083.031895
8702,6298,0,48,37064.13,0,12.90071,18,3,0,0,0,0,1,0,139.9512,4524.487668
8703,17243,3,53,16959.6,0,11.24519,12,2,1,0,0,0,0,0,112.4551,5797.577084
8704,14025,3,42,53102.99,0,14.43743,9,1,1,0,0,1,0,1,245.1457,5980.394774
8705,210,0,18,22871.51,0,15.76081,11,0,0,0,1,0,0,0,192.4705,4791.676231
8706,3080,0,45,8934.54,0,9.528981,13,0,1,1,1,1,0,0,217.484,5127.332044
8707,340,2,24,22328.75,0,7.513493,11,0,1,0,1,1,1,1,177.4945,5759.875218
8708,4112,4,68,46018.62,0,12.46238,15,2,0,0,1,0,1,0,172.4567,6568.314412
8709,532,3,79,6063.08,0,6.783657,12,0,0,1,0,1,0,1,222.65,5866.269219
8711,338,3,21,8716.7,0,9.498593,12,3,0,1,1,0,1,1,220.1478,4917.704271
8712,95,4,76,57316.09,0,17.2406,11,0,0,0,0,0,1,1,222.6143,6410.875978
8713,4300,1,81,65542.94,0,10.28049,14,1,1,0,1,1,0,0,149.989,5104.379413
8714,34962,0,62,47589.97,0,11.02103,12,2,0,0,0,0,0,1,222.6281,6944.850526
8715,1624,2,47,18435.57,0,14.21641,16,0,1,0,1,1,0,1,152.4624,6553.155711
8716,24774,0,60,20746.61,0,5.790787,17,2,0,0,1,0,0,0,214.9663,3990.635991
8717,69413,1,25,38884.17,0,9.733195,15,0,1,0,1,1,1,1,219.9902,4791.332346
8718,18391,1,78,62884.22,0,11.41985,12,1,0,0,1,1,0,1,172.4624,5748.631133
8719,841,0,35,23178.69,0,13.62563,12,0,0,0,0,1,0,1,210.127,4471.005057
8720,448,1,58,46509.62,0,13.21498,11,0,1,0,1,1,0,0,182.4653,5510.771354
8721,9922,3,25,49597.04,0,7.223746,13,0,2,1,0,0,1,1,117.472,5917.079917
8722,788,0,29,29321.25,0,6.961508,15,2,1,0,0,0,0,0,124.9781,5143.298984
8723,13269,0,66,5523.47,0,8.695731,9,1,1,1,1,0,1,0,172.4567,5792.097707
8724,13744,0,53,41900.38,0,10.72665,8,1,0,0,0,1,0,1,129.9763,5499.615826
8725,25266,3,33,41617.07,0,13.46933,10,1,0,0,1,1,1,0,172.5104,4893.437646
8726,4689,1,34,25206.38,0,7.205236,15,2,0,0,1,0,0,1,162.4676,6608.716989
8727,2068,5,28,36474.65,0,9.177935,11,0,1,0,1,0,0,0,137.4836,5930.301451
8728,1104,4,25,13487.36,0,12.5131,10,0,0,0,0,1,1,0,177.4876,5600.149879
8729,32080,7,55,23171.12,0,12.27023,13,0,0,0,1,0,0,0,179.9794,6273.577349
8730,35230,0,88,46348.16,0,9.153981,11,2,0,0,1,1,0,1,245.1283,6469.578976
8731,1539,2,79,38395.52,0,7.593547,7,0,0,0,0,0,1,1,222.6143,6877.221038
8732,26094,3,24,65486.61,0,13.56479,11,2,1,0,0,1,0,1,132.4798,5939.670076
8733,12705,0,18,29267.03,0,11.83986,12,0,1,0,0,1,1,1,174.9618,5474.791065
8734,17,2,34,38594.57,0,11.81333,15,1,1,0,0,1,1,0,152.4884,5403.227013
8735,40335,4,31,69199.04,0,8.647466,7,0,1,0,0,0,1,0,114.9838,6103.615106
8736,3211,0,72,24592.08,0,9.83918,15,1,1,1,0,0,0,1,230.1051,6028.793302
8737,34,6,56,8483.28,0,10.17608,10,0,0,0,0,0,0,0,147.4738,5401.717861
8739,19092,2,70,49830.03,0,8.244838,12,1,1,0,1,0,1,1,267.6427,6315.89486
8740,820,1,80,9743.36,0,9.573925,17,1,0,0,0,0,0,1,159.9349,4446.381359
8741,38597,2,62,39116.35,0,7.085401,8,1,1,0,0,1,1,1,257.6549,5898.163738
8742,1082,2,18,23908.68,0,14.86709,9,2,0,0,0,0,0,0,159.965,5422.994493
8743,237,6,79,74269.41,0,12.06821,16,1,0,0,0,0,1,0,139.9512,4528.256454
8745,27017,2,41,40818.88,0,7.846047,8,1,1,0,0,1,1,0,162.4689,4662.416793
8746,6508,1,28,43464.06,0,7.721397,10,1,0,0,1,0,1,1,242.6435,5158.501952
8747,15183,2,36,35713.37,0,13.80786,11,3,0,0,1,0,1,1,184.9496,5533.878378
8748,7008,2,31,50967.01,0,5.43532,14,0,0,1,1,0,1,1,174.9768,5688.321792
8749,36792,1,81,87775.72,0,14.18172,17,2,0,0,1,0,0,0,147.4564,5716.118122
8750,49694,1,65,42200.42,0,15.52293,11,4,2,0,1,0,0,0,147.4564,4002.030513
8751,5817,0,64,8517.87,1,7.843571,10,1,1,0,0,0,0,1,242.6281,5772.05845
8752,73778,0,42,17271.98,0,14.32421,15,0,0,0,0,0,1,1,129.9483,4571.667787
8753,30784,0,83,55223.1,1,11.31332,10,1,1,0,1,1,0,1,257.6513,6325.364407
8754,3433,1,43,37327.76,0,11.42906,11,1,1,1,0,0,1,0,124.9643,4737.057384
8755,2723,3,45,26449.68,0,9.343467,14,2,2,0,1,0,1,1,267.6427,6368.713686
8756,887,0,35,14865.17,0,7.932636,14,1,1,0,1,1,0,1,152.4624,6037.703682
8758,16062,2,42,83829.32,0,8.890323,9,0,0,1,1,0,0,0,137.4836,6001.002897
8759,524,0,65,53684.77,0,14.39644,13,1,0,0,0,0,1,1,142.4713,6317.450344
8760,31251,3,86,9539.84,1,3.62071,12,0,1,0,1,0,1,1,275.1198,3570.28345
8761,1730,4,56,51834.27,0,8.372112,11,1,0,0,1,0,0,0,112.4844,3971.648787
8762,1455,2,48,24548.06,0,7.382379,10,0,0,0,1,1,0,1,172.4624,5577.591754
8763,75,3,45,35021.59,0,8.217405,12,3,1,0,1,0,0,1,204.9634,3735.933485
8764,11195,1,44,12558.05,0,9.257433,17,0,1,0,0,0,0,1,220.1323,4783.40882
8765,38568,4,27,41466.61,0,7.542706,11,1,2,0,1,0,1,0,149.9928,6167.49975
8766,1537,7,49,12835.28,0,5.646097,15,1,0,1,1,1,0,0,147.4783,4103.113939
8767,33287,2,68,30006.94,0,7.929892,8,0,1,0,0,0,0,1,117.4392,6309.777908
8768,220,1,44,37078.58,0,12.77867,17,1,1,0,0,0,0,1,149.9621,5467.127682
8769,158,1,78,17583.94,0,14.38703,9,2,2,0,1,1,1,1,197.4945,6195.809016
8771,227,3,60,41164.66,0,8.392515,13,1,0,0,1,1,0,1,257.6513,6959.755373
8772,16022,7,87,81130.95,0,10.76023,12,0,1,0,1,0,0,0,112.4844,3623.079115
8773,131,1,42,26005.03,0,13.80292,10,2,0,1,0,1,0,1,139.9568,4355.520561
8775,3937,2,63,28857.38,0,3.94786,9,1,0,0,0,0,1,0,127.4601,3838.72543
8776,19350,1,72,71822.03,0,10.14717,12,1,0,0,0,1,1,0,142.4689,6123.146207
8778,2180,1,81,15426.3,0,9.718559,11,2,0,0,0,0,0,0,134.9509,5869.863059
8779,14243,2,51,29567.14,0,9.93934,12,2,0,1,1,0,1,0,172.4567,5534.707356
8780,13712,4,39,19869.24,0,13.34793,8,2,0,0,1,0,1,0,192.4885,5385.46775
8781,1570,3,55,18001.12,0,13.0464,13,2,1,0,1,0,0,0,137.4836,5760.474223
8782,7413,1,49,7742.36,0,8.372268,10,4,0,1,0,1,1,0,142.4689,5278.98567
8783,2455,0,18,28768.29,0,9.075447,10,0,1,0,0,0,0,0,134.9509,3515.623391
8784,680,3,88,11311.31,0,5.218697,14,0,0,0,0,0,0,0,112.4551,5802.742727
8785,297,2,22,13102.29,0,4.812688,11,1,1,0,1,0,0,0,144.9607,4429.96209
8786,7514,2,51,28125.21,0,9.534548,13,2,2,0,0,0,0,1,104.9629,4493.014399
8787,754,0,34,10889.01,1,11.07583,12,0,1,0,1,0,0,1,242.6106,5360.147757
8788,1659,1,51,97230.0,0,12.89208,12,0,0,0,1,1,1,0,207.4974,5095.801843
8789,30253,2,51,102431.3,0,7.348999,8,2,0,0,0,0,1,0,127.4601,4702.945848
8791,26054,1,79,33129.89,0,8.893585,19,0,0,1,0,0,0,0,147.4738,5964.710238
8792,21,2,80,11491.42,0,10.49877,12,0,0,0,1,0,0,1,230.1344,6078.515237
8793,1448,3,24,91326.09,0,12.04636,14,1,0,0,0,1,0,0,130.0064,5640.896253
8794,2004,4,82,12537.81,0,12.24576,16,2,1,0,0,0,0,1,139.9349,4977.28191
8795,1206,4,46,29161.56,0,8.373351,15,1,0,0,1,0,1,0,204.9797,6101.208542
8796,61,0,71,32720.92,0,8.714228,10,3,2,1,1,0,0,1,149.9447,6228.700498
8797,5044,2,67,41311.65,0,4.859953,9,1,0,0,0,0,0,0,134.9509,5711.519767
8798,739,4,77,17893.93,0,4.248599,16,0,0,0,0,0,0,1,127.4586,5756.842503
8799,865,0,49,11575.14,0,13.52153,18,0,0,0,0,1,1,0,197.4876,5783.315378
8800,1210,1,78,37039.36,0,7.400824,10,2,0,0,1,0,1,1,275.1198,6237.31669
8801,36550,0,89,46051.44,0,13.84425,10,0,0,0,0,0,1,1,200.1185,6099.425081
8802,36711,2,26,42539.6,0,12.88571,10,1,0,0,0,0,1,0,159.9512,5765.098354
8803,6473,4,42,9374.34,0,5.180762,11,0,0,1,1,0,1,0,157.4698,4843.560902
8804,215,1,45,20114.83,0,11.22071,12,2,1,0,1,0,0,1,192.4404,5246.886102
8805,8689,4,51,8361.24,0,11.75222,11,0,2,0,1,0,0,0,179.9476,6093.076557
8806,1150,7,65,12555.95,1,7.611319,9,0,0,1,1,0,0,1,255.1336,7081.306842
8807,1348,4,72,13837.86,0,11.84312,9,1,1,0,0,0,1,0,139.9512,5806.10196
8808,15738,3,43,50100.2,0,3.741667,7,0,0,0,1,1,0,1,175.0048,6309.305361
8809,6572,4,44,22802.9,0,5.781365,7,0,0,0,0,0,0,1,139.9349,4797.290998
8810,199,2,50,33364.77,0,6.946895,19,0,0,0,0,1,0,0,127.4958,5979.37126
8811,4928,0,86,14382.5,1,10.73266,12,1,1,0,1,1,0,1,207.4811,4042.115496
8812,2068,1,29,82983.69,0,10.97278,13,0,0,0,1,0,1,1,217.4725,5544.621469
8813,39043,0,56,57552.49,0,10.26236,20,0,0,0,0,1,0,0,137.4686,4865.052135
8815,176,0,73,9316.7,0,11.17449,13,0,2,0,1,0,1,0,207.4754,6238.598854
8816,1672,0,73,1935.7,0,4.188314,17,0,0,1,0,0,1,0,139.9979,5599.71353
8817,2335,3,65,11955.52,0,8.86123,10,1,0,0,1,1,0,0,162.4653,6463.857008
8818,285,0,82,19329.4,1,6.945119,8,1,0,0,1,0,0,1,275.1336,4546.718887
8819,5190,2,83,34710.68,0,6.762606,7,0,0,1,0,0,1,0,159.9512,5805.877345
8820,26749,2,49,30964.02,0,10.67431,15,1,0,0,0,0,0,1,242.6281,5841.624759
8821,19556,0,82,50637.25,0,5.408724,9,0,0,0,1,0,1,0,227.4754,4240.153662
8823,4976,0,77,44511.9,1,2.809005,11,2,0,0,1,0,0,1,242.6573,5700.115786
8824,1236,1,18,29670.11,0,14.45854,11,1,1,0,1,0,1,1,204.9496,6314.533192
8825,6460,5,26,21046.8,0,12.53937,17,4,1,0,0,1,0,0,117.4835,6044.025399
8826,15762,0,22,40885.91,0,7.489466,10,0,1,0,0,1,0,0,149.9598,5264.734623
8828,28849,1,63,11288.95,0,9.502103,14,3,1,0,0,1,0,1,139.9568,6036.967859
8831,20167,6,80,10795.57,0,17.6619,7,0,0,0,0,0,1,0,149.9707,4577.776917
8832,1962,4,72,18961.05,0,11.62638,17,1,2,0,0,0,1,0,147.4601,5943.959339
8833,4611,3,50,56565.69,0,5.95531,10,0,0,1,1,1,1,0,159.9875,5559.691145
8834,920,0,77,8167.63,0,11.78919,10,0,0,1,0,0,0,0,127.4887,6018.175438
8835,1576,1,61,75515.78,0,5.763324,12,0,0,0,1,0,1,1,162.4538,6497.863463
8836,1480,0,29,37399.88,0,9.040573,18,0,0,0,0,0,1,1,129.9483,5537.702266
8838,40770,0,30,15299.42,1,8.040747,8,3,1,0,1,0,0,1,242.6573,5050.700652
8839,8979,1,41,58545.72,0,7.854625,14,0,1,0,0,0,1,1,164.967,5888.45156
8840,1666,4,77,12912.29,0,13.22789,12,0,1,0,1,1,0,0,137.4978,3862.289881
8841,561,0,28,21423.42,0,13.24732,11,4,0,0,1,0,0,0,112.4844,4938.967049
8842,368,3,84,53979.72,0,8.152813,12,0,1,0,0,0,1,0,114.9838,4637.682474
8843,845,6,77,34343.05,0,14.22857,7,0,1,1,0,1,1,0,165.0113,6205.183353
8844,3989,0,86,19606.42,0,12.77384,15,0,0,0,0,0,0,1,197.6288,5629.088178
8845,204,1,63,6025.06,0,12.99584,10,3,0,0,1,1,1,0,217.4702,4863.296508
8846,0,1,69,30256.32,0,9.487316,9,1,0,0,0,0,1,0,147.4601,4599.967755
8847,162,2,67,24326.72,0,5.585927,15,1,0,0,1,0,0,1,262.6106,4943.594438
8848,4409,0,21,12654.73,0,7.979052,6,0,0,0,1,1,1,1,222.6654,5989.347785
8849,37377,2,48,72425.99,0,10.5195,11,0,2,0,0,1,0,1,154.9755,5185.231247
8850,1966,3,76,21499.0,0,9.726859,9,2,1,1,1,0,0,1,220.1149,6235.697033
8851,29490,5,21,21326.64,0,7.405549,14,1,0,0,0,1,1,0,164.9647,5868.506672
8852,8146,3,24,8208.47,0,10.77795,12,1,0,0,1,1,1,1,207.4673,6335.435305
8853,5762,0,77,102702.5,0,9.444254,11,2,1,0,1,0,1,1,162.4538,6472.088412
8854,2475,3,53,3196.26,0,9.954987,14,2,1,1,1,0,0,1,172.4404,6761.913319
8855,6553,0,34,25652.0,0,3.744797,11,2,0,0,0,0,1,1,200.1185,6095.950269
8856,507,1,58,65768.17,0,13.55541,6,2,0,0,1,0,0,1,242.6106,6751.757527
8857,1780,3,33,11624.31,0,11.71253,8,1,0,0,0,0,1,0,139.983,5283.145343
8858,11275,4,60,19603.48,0,7.38333,9,0,0,0,0,0,1,0,104.9643,6215.161258
8859,6962,2,56,51095.47,0,7.231659,14,2,1,0,0,0,1,0,139.9512,5954.856404
8860,1296,0,48,38501.46,0,8.890456,10,0,0,0,1,0,1,0,124.9935,4303.028243
8861,1455,2,62,19418.81,0,11.12162,12,0,0,0,0,0,1,0,139.9512,5433.542284
8862,13,0,61,87653.56,0,7.891055,11,1,1,0,1,0,0,0,214.9663,6206.176515
8863,556,0,37,12262.31,0,9.073098,12,0,0,0,0,1,0,0,117.4686,5716.521753
8864,719,1,89,11681.78,0,9.425466,16,0,0,0,1,1,0,1,242.6326,6254.922893
8865,69,1,68,35917.89,1,8.024894,15,0,1,1,0,0,1,1,242.6143,5174.530815
8866,1619,1,82,45362.56,0,5.011995,7,1,0,0,0,1,0,0,117.5152,3701.191181
8867,6438,3,41,28435.25,0,11.58921,13,1,0,0,0,1,0,1,232.6228,5673.784205
8868,7691,0,54,44290.52,0,6.833444,15,2,0,0,1,0,0,0,144.9607,4880.899279
8869,18540,3,36,3686.27,0,14.55875,10,2,1,0,1,1,0,0,174.9882,5580.901602
8870,16850,0,36,22289.83,0,6.732913,15,2,1,1,1,1,1,0,139.9875,3794.802552
8871,480,6,65,42242.38,0,7.01939,12,1,0,0,1,1,0,1,222.6326,6594.127635
8872,698,1,25,13265.39,0,8.377711,14,2,0,0,0,0,0,1,137.4392,5272.094696
8874,424,1,31,59814.41,0,4.794991,15,0,0,0,1,0,0,1,232.6378,6369.536182
8875,12864,1,63,27045.06,0,8.829607,15,0,0,0,1,1,0,1,207.4811,5351.338273
8876,14550,1,85,41066.46,0,9.467504,10,1,0,0,0,0,1,0,159.983,4968.105348
8877,325,2,74,23288.67,0,15.27908,14,0,0,0,0,0,1,0,137.4872,3964.578207
8878,751,5,43,49062.06,0,10.93632,7,2,0,0,1,1,0,0,127.4783,6165.048793
8879,1210,0,35,9682.42,0,9.161659,10,1,0,0,0,1,0,0,114.9728,5329.635404
8880,16665,1,82,57339.59,0,8.890401,15,1,0,0,1,1,0,0,194.9882,6292.15687
8881,5100,0,86,53330.75,0,12.78548,10,0,0,0,0,0,0,0,147.4421,5372.485557
8882,21409,3,60,56175.87,0,7.87323,10,2,0,1,0,1,0,0,149.9598,4831.683083
8883,30373,1,56,59221.64,0,10.37246,11,4,1,0,0,0,0,1,242.6281,5100.988534
8884,1203,3,58,75008.28,0,11.33748,8,0,0,0,0,0,0,1,159.9349,4727.906301
8885,16943,0,60,47386.97,0,6.537862,11,1,0,0,1,1,1,1,164.9715,5218.998099
8886,514,2,36,43627.54,0,8.049454,16,2,0,0,1,0,0,1,182.4676,5697.615578
8887,12078,3,20,41971.87,0,12.20292,16,0,1,0,0,0,0,1,222.6281,5978.333259
8888,2242,4,64,56783.12,0,6.337104,11,0,0,0,1,1,1,1,187.4673,6364.433854
8889,83782,1,55,22810.25,0,10.42801,9,0,1,0,0,0,0,0,112.4551,3840.965627
8890,26325,0,85,73067.65,0,10.98887,10,1,1,1,1,0,0,1,252.6378,4463.168123
8891,1336,0,18,11718.07,0,10.84742,11,0,0,0,0,1,0,1,225.1457,6051.457992
8892,551,0,19,24366.76,0,14.98804,11,2,0,0,1,1,0,1,164.9853,6717.631884
8893,460,4,59,42760.04,1,5.65608,9,0,0,0,0,1,0,1,225.1457,7084.802797
8894,9191,0,32,90780.38,0,10.04844,9,0,0,0,1,0,0,0,194.9663,4093.69412
8895,3091,1,29,40412.56,0,8.671001,14,1,0,0,1,1,0,1,245.1283,6710.02165
8896,3011,0,83,59357.03,0,11.37971,12,0,0,0,1,0,1,0,137.5165,5396.225434
8897,21900,0,41,4551.4,0,9.699545,14,2,0,0,0,1,0,1,174.9755,5858.190319
8898,341,1,69,25392.45,0,15.46358,13,0,1,0,1,1,0,1,172.4624,5870.59778
8899,1488,4,30,100050.0,0,14.12923,17,2,0,0,0,0,0,0,147.4421,6042.586728
8900,347,0,25,24685.33,0,10.34703,13,0,2,0,1,1,0,1,232.652,5438.301299
8901,38659,7,66,47296.5,0,10.35811,8,3,0,1,0,1,0,1,142.4993,4539.773339
8902,5682,0,83,10151.14,0,7.191449,8,0,0,0,1,0,0,1,137.4684,3419.03694
8903,2368,2,27,33392.44,0,9.789614,14,2,2,0,1,0,0,1,204.9634,4853.919295
8904,53841,3,89,39855.68,0,9.986224,9,1,0,0,0,1,0,0,94.97283,6359.030108
8905,357,2,39,43029.53,0,14.22477,11,0,0,0,0,0,1,1,117.472,5197.781383
8906,18181,0,42,11668.78,0,8.723293,14,0,0,0,1,1,1,0,162.4982,5916.482428
8907,33735,0,54,28928.83,0,4.360031,17,0,0,0,1,0,1,1,174.9768,5932.349473
8908,12326,3,64,16499.16,0,13.46568,15,0,1,0,1,1,1,0,217.4702,6364.501793
8909,4350,0,53,81087.13,0,13.08874,12,1,0,0,0,0,1,1,142.4713,4254.251624
8910,1378,1,51,22019.29,0,5.209809,14,2,1,0,0,1,0,0,149.9598,5156.890432
8911,5015,1,55,36932.56,0,2.355031,9,1,0,0,0,0,0,0,92.45514,4782.949918
8913,938,0,26,43027.81,0,9.832186,12,1,0,0,0,1,1,1,212.6557,6406.743794
8914,16518,5,72,17354.74,0,9.987515,10,0,1,0,0,1,0,1,152.4798,4941.822921
8915,14676,3,19,63080.18,0,12.53304,14,0,0,0,1,0,0,1,192.4404,4941.881988
8916,2131,0,18,26959.95,0,16.02815,14,0,2,0,1,0,0,0,134.9801,5688.797995
8917,1394,0,38,12723.64,0,9.613071,12,0,1,0,0,0,0,0,124.9781,3650.098328
8918,496,2,24,67649.91,0,8.818908,15,1,0,0,0,1,0,0,114.9728,4462.614161
8919,8354,3,30,53901.68,0,10.40897,10,1,1,1,0,0,0,1,137.4392,5748.685143
8920,167,1,20,21224.38,0,10.77302,11,0,0,0,1,1,1,1,255.1417,6523.645236
8921,4498,1,87,14634.81,0,12.95729,17,2,0,0,1,0,0,1,240.1149,4868.237911
8922,510,1,38,63669.74,0,7.691997,10,1,2,1,1,0,1,0,160.0122,5581.981954
8923,7117,1,42,67040.96,0,7.530198,12,0,1,0,0,0,0,0,159.965,5161.84319
8924,3874,0,51,44847.15,0,13.7101,7,1,0,0,0,0,1,0,162.4937,4021.932527
8925,671,0,89,93474.78,0,10.06,11,0,1,0,0,0,1,0,139.9979,4622.680672
8926,7174,3,58,67637.17,0,6.605824,11,1,0,0,1,1,0,1,235.1555,5605.985814
8927,59607,3,60,41190.38,0,12.75193,14,2,0,0,0,1,1,0,162.5007,5172.200731
8928,15415,0,61,73700.77,0,15.02435,15,1,1,0,0,1,0,1,190.1737,6489.928767
8929,21130,1,48,52772.29,1,7.669681,5,0,0,0,1,0,0,1,242.6106,4549.826317
8930,1444,1,86,57801.81,0,10.39446,12,1,0,0,1,0,1,1,232.6707,5300.70659
8931,0,3,82,23942.2,0,6.48996,17,0,0,0,0,0,0,0,102.4746,5548.354455
8932,10389,2,42,23101.59,0,3.081914,10,1,0,0,0,0,1,1,255.1372,5985.170527
8933,32204,0,53,15397.08,0,9.942912,11,1,0,0,0,1,1,1,119.9897,4849.400123
8934,7633,2,35,63016.28,0,10.76049,14,3,0,1,0,1,0,1,200.1465,5390.230602
8935,2848,0,53,15125.59,0,9.129946,8,1,0,0,0,0,0,1,222.6281,6857.525674
